trade_date,indiv_d_ts_code,indiv_d_trade_date,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_pre_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv,indiv_fin_ann_date,indiv_fin_end_date,indiv_fin_eps,indiv_fin_dt_eps,indiv_fin_total_revenue_ps,indiv_fin_revenue_ps,indiv_fin_capital_rese_ps,indiv_fin_surplus_rese_ps,indiv_fin_undist_profit_ps,indiv_fin_extra_item,indiv_fin_profit_dedt,indiv_fin_gross_margin,indiv_fin_current_ratio,indiv_fin_quick_ratio,indiv_fin_cash_ratio,indiv_fin_ar_turn,indiv_fin_ca_turn,indiv_fin_fa_turn,indiv_fin_assets_turn,indiv_fin_op_income,indiv_fin_ebit,indiv_fin_ebitda,indiv_fin_fcff,indiv_fin_fcfe,indiv_fin_current_exint,indiv_fin_noncurrent_exint,indiv_fin_interestdebt,indiv_fin_netdebt,indiv_fin_tangible_asset,indiv_fin_working_capital,indiv_fin_networking_capital,indiv_fin_invest_capital,indiv_fin_retained_earnings,indiv_fin_diluted2_eps,indiv_fin_bps,indiv_fin_ocfps,indiv_fin_retainedps,indiv_fin_cfps,indiv_fin_ebit_ps,indiv_fin_fcff_ps,indiv_fin_fcfe_ps,indiv_fin_netprofit_margin,indiv_fin_grossprofit_margin,indiv_fin_cogs_of_sales,indiv_fin_expense_of_sales,indiv_fin_profit_to_gr,indiv_fin_saleexp_to_gr,indiv_fin_adminexp_of_gr,indiv_fin_finaexp_of_gr,indiv_fin_impai_ttm,indiv_fin_gc_of_gr,indiv_fin_op_of_gr,indiv_fin_ebit_of_gr,indiv_fin_roe,indiv_fin_roe_waa,indiv_fin_roe_dt,indiv_fin_roa,indiv_fin_npta,indiv_fin_roic,indiv_fin_roe_yearly,indiv_fin_roa2_yearly,indiv_fin_debt_to_assets,indiv_fin_assets_to_eqt,indiv_fin_dp_assets_to_eqt,indiv_fin_ca_to_assets,indiv_fin_nca_to_assets,indiv_fin_tbassets_to_totalassets,indiv_fin_int_to_talcap,indiv_fin_eqt_to_talcapital,indiv_fin_currentdebt_to_debt,indiv_fin_longdeb_to_debt,indiv_fin_ocf_to_shortdebt,indiv_fin_debt_to_eqt,indiv_fin_eqt_to_debt,indiv_fin_eqt_to_interestdebt,indiv_fin_tangibleasset_to_debt,indiv_fin_tangasset_to_intdebt,indiv_fin_tangibleasset_to_netdebt,indiv_fin_ocf_to_debt,indiv_fin_turn_days,indiv_fin_roa_yearly,indiv_fin_roa_dp,indiv_fin_fixed_assets,indiv_fin_profit_to_op,indiv_fin_q_saleexp_to_gr,indiv_fin_q_gc_to_gr,indiv_fin_q_roe,indiv_fin_q_dt_roe,indiv_fin_q_npta,indiv_fin_q_ocf_to_sales,indiv_fin_basic_eps_yoy,indiv_fin_dt_eps_yoy,indiv_fin_cfps_yoy,indiv_fin_op_yoy,indiv_fin_ebt_yoy,indiv_fin_netprofit_yoy,indiv_fin_dt_netprofit_yoy,indiv_fin_ocf_yoy,indiv_fin_roe_yoy,indiv_fin_bps_yoy,indiv_fin_assets_yoy,indiv_fin_eqt_yoy,indiv_fin_tr_yoy,indiv_fin_or_yoy,indiv_fin_q_sales_yoy,indiv_fin_q_op_qoq,indiv_fin_equity_yoy,indiv_sh_ann_date,indiv_sh_end_date,indiv_sh_holder_num,indiv_chip_his_low,indiv_chip_his_high,indiv_chip_cost_5pct,indiv_chip_cost_15pct,indiv_chip_cost_50pct,indiv_chip_cost_85pct,indiv_chip_cost_95pct,indiv_chip_weight_avg,indiv_chip_winner_rate,indiv_techin_close,indiv_techin_open,indiv_techin_high,indiv_techin_low,indiv_techin_pre_close,indiv_techin_change,indiv_techin_pct_change,indiv_techin_vol,indiv_techin_amount,indiv_techin_adj_factor,indiv_techin_open_hfq,indiv_techin_open_qfq,indiv_techin_close_hfq,indiv_techin_close_qfq,indiv_techin_high_hfq,indiv_techin_high_qfq,indiv_techin_low_hfq,indiv_techin_low_qfq,indiv_techin_pre_close_hfq,indiv_techin_pre_close_qfq,indiv_techin_macd_dif,indiv_techin_macd_dea,indiv_techin_macd,indiv_techin_kdj_k,indiv_techin_kdj_d,indiv_techin_kdj_j,indiv_techin_rsi_6,indiv_techin_rsi_12,indiv_techin_rsi_24,indiv_techin_boll_upper,indiv_techin_boll_mid,indiv_techin_boll_lower,indiv_techin_cci,indiv_margin_rzye,indiv_margin_rqye,indiv_margin_rzmre,indiv_margin_rqyl,indiv_margin_rzche,indiv_margin_rqchl,indiv_margin_rqmcl,indiv_margin_rzrqye
2024-10-08,600036.SH,20241008,250.62,250.62,235.18,242.32,227.85,14.47,6.35,2973038.68,11999361.938,40.0,1.4412,2.8081,1.8,6.8812,6.9289,1.0511,2.9747,3.0239,4.345,4.93,2521984.5601,2062894.4429,1058737.0295,100879382.404,82515777.716,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,30.8,35.6,42.0,31.52,89.21,40.0,41.37,41.37,38.82,37.61,2.39,6.3547,2973038.68,11999361.94,6.0581,250.6236,39.655,242.324,38.3418,250.6236,39.655,235.17544,37.21072,227.84514,36.05088,1.22,0.304,1.832,88.572,82.727,100.262,96.375,88.16,77.713,36.218,31.098,25.978,189.806,7252981839.0,75255680.0,1049899299.0,1881392.0,762015482.0,1053400.0,368400.0,7328237519.0
2024-10-09,600036.SH,20241009,240.51,240.63,224.21,224.21,242.32,-18.109999999999985,-7.47,1855932.1,7113813.985,37.01,0.8997,1.753,0.94,6.3668,6.4109,0.9725,2.7524,2.7979,4.696,5.3283,2521984.5601,2062894.4429,1058737.0295,93338648.5693,76347723.3317,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,30.8,36.0,42.0,31.58,82.88,37.01,39.7,39.72,37.01,40.0,-2.99,-7.475,1855932.1,7113813.99,6.0581,240.50657,38.05423,224.21028,35.47575,240.62773,38.07341,224.21028,35.47575,242.324,38.3418,1.315,0.506,1.618,78.811,81.422,73.59,62.896,65.378,63.039,36.797,31.342,25.886,108.153,7224539462.0,55973627.92,552620117.0,1512392.0,593216760.0,949600.0,580600.0,7280513089.92
2024-10-10,600036.SH,20241010,226.57,239.29,226.57,234.63,224.21,10.419999999999987,4.65,1433298.41,5528664.144,38.73,0.6948,1.3538,0.73,6.6627,6.7089,1.0177,2.8803,2.9279,4.4875,5.0916,2521984.5601,2062894.4429,1058737.0295,97676462.0127,79895901.7735,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,30.8,36.4,42.0,31.65,86.62,38.73,37.4,39.5,37.4,37.01,1.72,4.6474,1433298.41,5528664.14,6.0581,226.57294,35.84958,234.63021,37.12445,239.29495,37.86253,226.57294,35.84958,224.21028,35.47575,1.506,0.706,1.6,77.517,80.12,72.311,70.073,70.209,66.802,37.663,31.682,25.701,103.816,7110326638.0,75174620.16,351851329.0,1940992.0,466064153.0,101100.0,529700.0,7185501258.16
2024-10-11,600036.SH,20241011,234.63,237.6,230.39,232.81,234.63,-1.8199999999999927,-0.78,903475.8,3498241.86,38.43,0.438,0.8534,0.47,6.6111,6.6569,1.0098,2.858,2.9052,4.5225,5.1314,2521984.5601,2062894.4429,1058737.0295,96919866.6446,79277033.4406,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,30.8,36.8,42.0,31.72,86.41,38.43,38.73,39.22,38.03,38.73,-0.3,-0.7746,903475.8,3498241.86,6.0581,234.63021,37.12445,232.81278,36.83688,237.59868,37.59413,230.38954,36.45346,234.63021,37.12445,1.615,0.888,1.455,74.908,78.383,67.959,67.347,68.393,65.587,38.353,32.021,25.689,89.425,7023209552.0,70272790.56,179965779.0,1828592.0,267082865.0,326200.0,213800.0,7093482342.56
2024-10-14,600036.SH,20241014,236.33,241.11,234.39,238.27,232.81,5.460000000000008,2.35,1292938.39,5076841.42,39.33,0.6268,1.2212,0.66,6.7659,6.8128,1.0335,2.9249,2.9732,4.419,5.0139,2521984.5601,2062894.4429,1058737.0295,99189652.7487,81133638.4393,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,30.8,36.8,41.6,31.8,88.45,39.33,39.01,39.8,38.69,38.43,0.9,2.3419,1292938.39,5076841.42,6.0581,236.32648,37.39284,238.26507,37.69957,241.11238,38.15009,234.38789,37.0861,232.81278,36.83688,1.752,1.061,1.382,74.407,77.058,69.105,71.358,70.86,67.441,39.122,32.411,25.699,91.387,6987735042.0,87862905.36,300184273.0,2233992.0,335658783.0,102200.0,507600.0,7075597947.36
2024-10-15,600036.SH,20241015,237.3,242.26,233.24,233.24,238.27,-5.030000000000001,-2.11,955976.53,3755705.942,38.5,0.4634,0.9029,0.57,6.6231,6.669,1.0117,2.8632,2.9105,4.5143,5.122,2521984.5601,2062894.4429,1058737.0295,97096405.5639,79421436.0517,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,30.8,37.2,41.6,31.87,84.6,38.5,39.17,39.99,38.5,39.33,-0.83,-2.1103,955976.53,3755705.94,6.0581,237.29578,37.54621,233.23685,36.90398,242.26342,38.33221,233.23685,36.90398,238.26507,37.69957,1.775,1.203,1.143,70.114,74.743,60.855,62.817,65.701,64.116,39.643,32.758,25.874,74.801,7056270069.0,80618692.0,308210546.0,2093992.0,239675519.0,277200.0,137200.0,7136888761.0
2024-10-16,600036.SH,20241016,231.12,239.29,231.0,239.29,233.24,6.049999999999983,2.59,1012548.15,3963555.265,39.5,0.4908,0.9564,0.79,6.7952,6.8423,1.0379,2.9375,2.9861,4.4,4.9924,2521984.5601,2062894.4429,1058737.0295,99618390.124,81484330.4946,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.2,41.6,31.93,88.3,39.5,38.15,39.5,38.13,38.5,1.0,2.5974,1012548.15,3963555.27,6.0581,231.11652,36.56849,239.29495,37.86253,239.29495,37.86253,230.99535,36.54932,233.23685,36.90398,1.849,1.333,1.033,70.427,73.304,64.672,68.303,68.697,66.21,40.2,33.202,26.204,67.0,6852224046.0,84739034.0,140273110.0,2145292.0,344295939.0,205200.0,256500.0,6936963080.0
2024-10-17,600036.SH,20241017,239.48,241.05,233.18,233.18,239.29,-6.109999999999985,-2.55,848922.28,3315820.471,38.49,0.4115,0.8018,0.76,6.6214,6.6673,1.0114,2.8624,2.9097,4.5154,5.1234,2521984.5601,2062894.4429,1058737.0295,97071185.7182,79400807.1072,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.2,41.6,31.98,83.29,38.49,39.53,39.79,38.49,39.5,-1.01,-2.557,848922.28,3315820.47,6.0581,239.47669,37.89128,233.17627,36.8944,241.0518,38.1405,233.17627,36.8944,239.29495,37.86253,1.809,1.428,0.763,62.67,69.759,48.491,57.943,62.667,62.374,40.487,33.6,26.713,57.704,6717703608.0,79620106.08,235906108.0,2068592.0,370426546.0,198000.0,121300.0,6797323714.08
2024-10-18,600036.SH,20241018,233.3,238.87,231.48,236.57,233.18,3.3899999999999864,1.45,928194.33,3603949.498,39.05,0.4499,0.8767,0.93,6.7177,6.7643,1.0261,2.9041,2.9521,4.4507,5.0499,2521984.5601,2062894.4429,1058737.0295,98483497.0719,80556027.9952,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.2,41.6,32.03,85.58,39.05,38.51,39.43,38.21,38.49,0.56,1.4549,928194.33,3603949.5,6.0581,233.29743,36.91357,236.56881,37.43118,238.87088,37.79543,231.48,36.626,233.17627,36.8944,1.8,1.502,0.596,57.376,65.632,40.865,61.798,64.549,63.595,40.744,34.03,27.316,51.275,6716473786.0,83098087.6,222877948.0,2127992.0,224107770.0,184000.0,243400.0,6799571873.6
2024-10-21,600036.SH,20241021,237.17,237.17,233.24,235.36,236.57,-1.2099999999999795,-0.51,717539.46,2780905.731,38.85,0.3478,0.6777,0.71,6.6833,6.7297,1.0209,2.8892,2.937,4.4736,5.0759,2521984.5601,2062894.4429,1058737.0295,97979100.1599,80143449.1067,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.2,41.6,32.08,85.61,38.85,39.15,39.15,38.5,39.05,-0.2,-0.5122,717539.46,2780905.73,6.0581,237.17462,37.52704,235.35719,37.23947,237.17462,37.52704,233.23685,36.90398,236.56881,37.43118,1.757,1.553,0.408,58.832,63.365,49.767,59.462,63.306,62.835,40.874,34.443,28.012,43.242,6757592585.0,85741639.2,190483415.0,2206992.0,149364616.0,203200.0,282200.0,6843334224.2
2024-10-22,600036.SH,20241022,235.3,239.9,234.75,237.3,235.36,1.9399999999999975,0.82,600526.1,2352800.199,39.17,0.2911,0.5672,0.67,6.7384,6.7851,1.0293,2.913,2.9611,4.4371,5.0344,2521984.5601,2062894.4429,1058737.0295,98786135.2191,80803575.3284,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.2,41.6,32.11,85.44,39.17,38.84,39.6,38.75,38.85,0.32,0.8237,600526.1,2352800.2,6.0581,235.2966,37.22989,237.29578,37.54621,239.90076,37.95838,234.75138,37.14362,235.35719,37.23947,1.728,1.588,0.279,62.002,62.911,60.183,62.205,64.499,63.562,40.967,34.854,28.74,55.575,6708933364.0,90000595.64,157925209.0,2297692.0,206973882.0,124400.0,215100.0,6798933959.64
2024-10-23,600036.SH,20241023,236.63,241.96,236.39,240.26,237.3,2.9599999999999795,1.25,627099.68,2482861.345,39.66,0.304,0.5923,0.76,6.8227,6.87,1.0421,2.9494,2.9982,4.3822,4.9722,2521984.5601,2062894.4429,1058737.0295,100021907.6536,81814393.6054,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.6,41.6,32.15,89.89,39.66,39.06,39.94,39.02,39.17,0.49,1.251,627099.68,2482861.35,6.0581,236.62939,37.44077,240.26425,38.01589,241.96051,38.28429,236.38706,37.40242,237.29578,37.54621,1.723,1.615,0.215,69.055,64.959,77.248,66.385,66.329,64.665,41.063,35.263,29.463,82.906,6628912105.0,91074906.72,132875234.0,2296392.0,212896493.0,136200.0,134900.0,6719987011.72
2024-10-24,600036.SH,20241024,239.6,240.39,237.11,238.14,240.26,-2.1200000000000045,-0.88,336312.2,1323826.643,39.31,0.163,0.3177,0.45,6.7625,6.8093,1.033,2.9234,2.9717,4.4213,5.0165,2521984.5601,2062894.4429,1058737.0295,99139213.0575,81092380.5504,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.6,41.6,32.16,87.93,39.31,39.55,39.68,39.14,39.66,-0.35,-0.8825,336312.2,1323826.64,6.0581,239.59786,37.91045,238.14391,37.6804,240.38541,38.03506,237.11403,37.51745,240.26425,38.01589,1.673,1.627,0.092,67.184,65.701,70.151,60.637,63.768,63.238,40.924,35.67,30.417,68.823,6665372117.0,87684571.52,121481005.0,2230592.0,85020993.0,122200.0,56400.0,6753056688.52
2024-10-25,600036.SH,20241025,237.78,239.23,236.63,236.87,238.14,-1.2699999999999818,-0.53,447931.19,1756222.719,39.1,0.2171,0.4231,0.7,6.7263,6.773,1.0274,2.9078,2.9559,4.445,5.0434,2521984.5601,2062894.4429,1058737.0295,98609596.2999,80659172.7174,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.6,41.6,32.2,84.44,39.1,39.25,39.49,39.06,39.31,-0.21,-0.5342,447931.19,1756222.72,6.0581,237.78043,37.62289,236.87171,37.47911,239.23437,37.85294,236.62939,37.44077,238.14391,37.6804,1.598,1.621,-0.046,62.173,64.525,57.469,57.079,62.196,62.375,40.579,36.061,31.544,35.591,6640771428.0,85593497.2,127581006.0,2189092.0,152181695.0,121400.0,79900.0,6726364925.2
2024-10-28,600036.SH,20241028,236.33,236.87,231.9,233.36,236.87,-3.509999999999991,-1.48,664640.94,2559210.507,38.52,0.3222,0.6278,1.22,6.6266,6.6725,1.0122,2.8646,2.912,4.5119,5.1194,2521984.5601,2062894.4429,1058737.0295,97146845.2551,79462693.9405,20240830,20240630,2.89,2.89,6.8575,6.8575,2.5945,4.3116,23.4555,119000000.0,74624000000.0,,,,,,,,0.0153,62530000000.0,,,,,,,,,,,,,700282000000.0,2.9637,38.056,4.29,27.7671,5.4277,,,,43.5855,,,,43.5855,,29.7424,,,,51.8454,,6.8365,7.72,6.8256,,0.667,,13.673,,90.3495,10.3622,10.3373,,,,,,,,,9.3622,0.1062,,,,,0.0103,,1.334,0.6613,122694000000.0,51.8321,,,3.2896,3.2896,0.3199,126.4192,-1.3652,-1.3652,14.71,-1.3369,-1.3677,-1.332,-1.14,14.6558,-13.1598,3.68,4.9535,3.1442,-3.0903,-3.0903,-1.4757,-1.5625,13.6202,20240830,20240630,565294,1.2,47.2,25.2,28.0,31.2,37.6,41.6,32.23,80.57,38.52,39.01,39.1,38.28,39.1,-0.58,-1.4834,664640.94,2559210.51,6.0581,236.32648,37.39284,233.35801,36.92315,236.87171,37.47911,231.90407,36.6931,236.87171,37.47911,1.477,1.592,-0.23,48.631,59.227,27.439,47.785,57.896,60.017,40.003,36.403,32.803,-62.644,6807588200.0,80830059.84,310539965.0,2098392.0,143723193.0,194400.0,103700.0,6888418259.84
