trade_date,macro_shibor_on,macro_shibor_1w,macro_shibor_2w,macro_shibor_1m,macro_shibor_3m,macro_shibor_6m,macro_shibor_9m,macro_shibor_1y,macro_gdp_gdp,macro_gdp_gdp_yoy,macro_gdp_pi,macro_gdp_pi_yoy,macro_gdp_si,macro_gdp_si_yoy,macro_gdp_ti,macro_gdp_ti_yoy,macro_cpi_nt_val,macro_cpi_nt_yoy,macro_cpi_nt_mom,macro_cpi_nt_accu,macro_cpi_town_val,macro_cpi_town_yoy,macro_cpi_town_mom,macro_cpi_town_accu,macro_cpi_cnt_val,macro_cpi_cnt_yoy,macro_cpi_cnt_mom,macro_cpi_cnt_accu,macro_ppi_ppi_yoy,macro_ppi_ppi_mp_yoy,macro_ppi_ppi_mp_qm_yoy,macro_ppi_ppi_mp_rm_yoy,macro_ppi_ppi_mp_p_yoy,macro_ppi_ppi_cg_yoy,macro_ppi_ppi_cg_f_yoy,macro_ppi_ppi_cg_c_yoy,macro_ppi_ppi_cg_adu_yoy,macro_ppi_ppi_cg_dcg_yoy,macro_ppi_ppi_mom,macro_ppi_ppi_mp_mom,macro_ppi_ppi_mp_qm_mom,macro_ppi_ppi_mp_rm_mom,macro_ppi_ppi_mp_p_mom,macro_ppi_ppi_cg_mom,macro_ppi_ppi_cg_f_mom,macro_ppi_ppi_cg_c_mom,macro_ppi_ppi_cg_adu_mom,macro_ppi_ppi_cg_dcg_mom,macro_ppi_ppi_accu,macro_ppi_ppi_mp_accu,macro_ppi_ppi_mp_qm_accu,macro_ppi_ppi_mp_rm_accu,macro_ppi_ppi_mp_p_accu,macro_ppi_ppi_cg_accu,macro_ppi_ppi_cg_f_accu,macro_ppi_ppi_cg_c_accu,macro_ppi_ppi_cg_adu_accu,macro_ppi_ppi_cg_dcg_accu,macro_m_m0,macro_m_m0_yoy,macro_m_m0_mom,macro_m_m1,macro_m_m1_yoy,macro_m_m1_mom,macro_m_m2,macro_m_m2_yoy,macro_m_m2_mom,macro_sf_inc_month,macro_sf_inc_cumval,macro_sf_stk_endval,macro_ust_y5,macro_ust_y7,macro_ust_y10,macro_ust_y20,macro_ust_y30,macro_im_spx_macro_im_ts_code,macro_im_spx_macro_im_open,macro_im_spx_macro_im_close,macro_im_spx_macro_im_high,macro_im_spx_macro_im_low,macro_im_spx_macro_im_pre_close,macro_im_spx_macro_im_change,macro_im_spx_macro_im_pct_chg,macro_im_spx_macro_im_swing,macro_im_spx_macro_im_vol,macro_im_hsi_macro_im_ts_code,macro_im_hsi_macro_im_open,macro_im_hsi_macro_im_close,macro_im_hsi_macro_im_high,macro_im_hsi_macro_im_low,macro_im_hsi_macro_im_pre_close,macro_im_hsi_macro_im_change,macro_im_hsi_macro_im_pct_chg,macro_im_hsi_macro_im_swing,macro_im_hsi_macro_im_vol
2025-04-01,1.823,1.807,1.923,1.916,1.907,1.916,1.921,1.921,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.37,1.63,1.84,2.15,2.3,SPX,5597.53,5633.07,5650.57,5558.52,5611.85,21.22,0.38,1.64,2781333.0,HSI,23217.11,23206.84,23456.58,23123.35,23119.58,87.26,0.38,1.44,3979667.0
2025-04-02,1.756,1.805,1.9,1.905,1.902,1.91,1.917,1.914,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.44,1.68,1.88,2.18,2.32,SPX,5580.76,5670.97,5695.31,5571.48,5633.07,37.9,0.67,2.2,2742941.0,HSI,23167.31,23202.53,23393.03,22980.96,23206.84,-4.31,-0.02,1.78,3573452.0
2025-04-03,1.617,1.689,1.819,1.865,1.871,1.886,1.889,1.887,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.25,1.54,1.78,2.14,2.31,SPX,5492.74,5396.52,5499.53,5390.83,5670.97,-274.45,-4.84,1.92,4996896.0,HSI,22638.21,22849.81,22998.3,22638.21,23202.53,-352.72,-1.52,1.55,4249907.0
2025-04-07,1.79,1.694,1.776,1.819,1.824,1.844,1.846,1.837,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.51,1.76,1.96,2.27,2.42,SPX,4953.79,5062.25,5246.57,4835.04,5074.08,-11.83,-0.23,8.11,6239428.0,HSI,20730.05,19828.3,21047.83,19706.03,22849.81,-3021.51,-13.22,5.87,12686536.0
2025-04-08,1.744,1.725,1.812,1.811,1.81,1.827,1.83,1.813,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.53,1.82,2.04,2.37,2.52,SPX,5193.57,4982.77,5267.47,4910.42,5062.25,-79.48,-1.57,7.05,5074219.0,HSI,20157.52,20127.68,20454.26,19745.14,19828.3,299.38,1.51,3.58,8420729.0
2025-04-09,1.741,1.703,1.839,1.804,1.806,1.817,1.821,1.81,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.61,1.87,2.07,2.36,2.5,SPX,4965.28,5456.9,5481.34,4948.43,4982.77,474.13,9.52,10.7,6666213.0,HSI,19494.92,20264.49,20441.14,19260.21,20127.68,136.81,0.68,5.87,8672350.0
2025-04-10,1.607,1.681,1.771,1.795,1.8,1.81,1.811,1.807,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.72,1.99,2.21,2.53,2.68,SPX,5353.15,5268.05,5353.15,5115.27,5456.9,-188.85,-3.46,4.36,4796068.0,HSI,20810.43,20681.78,21211.13,20530.43,20264.49,417.29,2.06,3.36,6611812.0
2025-04-11,1.609,1.619,1.75,1.787,1.786,1.795,1.798,1.791,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.82,2.08,2.28,2.56,2.68,SPX,5255.56,5363.36,5381.46,5220.77,5268.05,95.31,1.81,3.05,3746061.0,HSI,20557.49,20914.69,21127.37,20444.04,20681.78,232.91,1.13,3.3,5139238.0
2025-04-14,1.644,1.665,1.73,1.782,1.777,1.788,1.79,1.786,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.67,1.93,2.15,2.46,2.6,SPX,5441.96,5405.97,5459.46,5358.02,5363.36,42.61,0.79,1.89,3281233.0,HSI,21363.88,21417.4,21517.32,21224.55,20914.69,502.71,2.4,1.4,4538264.0
2025-04-15,1.701,1.695,1.75,1.776,1.775,1.785,1.787,1.785,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.67,1.94,2.16,2.48,2.63,SPX,5411.99,5396.63,5450.41,5386.44,5405.97,-9.34,-0.17,1.18,2806101.0,HSI,21603.52,21466.27,21603.52,21297.59,21417.4,48.87,0.23,1.43,2942774.0
2025-04-16,1.708,1.696,1.757,1.772,1.772,1.782,1.784,1.783,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.62,1.9,2.12,2.44,2.6,SPX,5335.75,5275.7,5367.24,5220.79,5396.63,-120.93,-2.24,2.71,3337000.0,HSI,21316.47,21056.98,21363.57,20868.36,21466.27,-409.29,-1.91,2.31,3441790.0
2025-04-17,1.634,1.652,1.735,1.766,1.767,1.776,1.778,1.777,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.69,1.9,2.11,2.43,2.59,SPX,5305.45,5282.7,5328.31,5255.58,5275.7,7.0,0.13,1.38,3140857.0,HSI,21066.81,21395.14,21417.64,21039.16,21056.98,338.16,1.61,1.8,2892828.0
2025-04-18,1.66,1.654,1.764,1.763,1.761,1.771,1.775,1.772,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.69,1.9,2.11,2.43,2.59,SPX,5305.45,5282.7,5328.31,5255.58,5275.7,7.0,0.13,1.38,3140857.0,HSI,21066.81,21395.14,21417.64,21039.16,21056.98,338.16,1.61,1.8,2892828.0
2025-04-21,1.716,1.68,1.797,1.758,1.759,1.77,1.773,1.769,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.72,1.97,2.2,2.53,2.68,SPX,5232.94,5158.2,5232.94,5101.63,5282.7,-124.5,-2.36,2.49,2953935.0,HSI,21066.81,21395.14,21417.64,21039.16,21056.98,338.16,1.61,1.8,2892828.0
2025-04-22,1.709,1.67,1.8,1.754,1.755,1.768,1.769,1.768,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.68,1.92,2.14,2.47,2.63,SPX,5207.67,5287.76,5309.61,5207.67,5158.2,129.56,2.51,1.98,3049426.0,HSI,21303.51,21562.32,21592.67,21191.02,21395.14,167.18,0.78,1.88,3883647.0
2025-04-23,1.626,1.644,1.772,1.749,1.753,1.765,1.767,1.766,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.67,1.9,2.11,2.43,2.58,SPX,5395.92,5375.86,5469.69,5356.17,5287.76,88.1,1.67,2.15,3535896.0,HSI,22080.19,22072.62,22138.81,21862.87,21562.32,510.3,2.37,1.28,3585311.0
2025-04-24,1.61,1.69,1.767,1.747,1.75,1.764,1.766,1.766,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.56,1.8,2.02,2.36,2.52,SPX,5381.38,5484.77,5489.4,5371.96,5375.86,108.91,2.03,2.18,3138911.0,HSI,22030.15,21909.76,22093.68,21712.1,22072.62,-162.86,-0.74,1.73,2985811.0
2025-04-25,1.567,1.638,1.765,1.747,1.75,1.761,1.765,1.766,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.56,1.8,2.02,2.36,2.53,SPX,5489.73,5525.21,5528.11,5455.86,5484.77,40.44,0.74,1.32,2943164.0,HSI,22080.44,21980.74,22267.96,21923.9,21909.76,70.98,0.32,1.57,3025706.0
2025-04-28,1.603,1.723,1.769,1.747,1.75,1.76,1.767,1.768,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.49,1.75,1.98,2.34,2.5,SPX,5529.22,5528.75,5553.66,5468.64,5525.21,3.54,0.06,1.54,2767087.0,HSI,22072.35,21971.96,22072.35,21817.85,21980.74,-8.78,-0.04,1.16,2465992.0
2025-04-29,1.541,1.748,1.778,1.745,1.75,1.76,1.767,1.767,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,-0.4,99.9,99.9,-0.1,-0.4,99.9,99.7,-0.3,-0.3,99.8,-2.5,-2.8,-8.3,-2.4,-2.6,-1.5,-1.4,-0.3,0.7,-3.4,-0.4,-0.4,-2.9,-0.6,-0.1,-0.4,-0.2,-0.1,-0.1,-1.0,-2.3,-2.6,-6.5,-1.9,-2.6,-1.3,-1.5,-0.2,0.7,-2.8,130691.86,11.5,-1.56,1134863.1,1.6,3.7,3260554.57,7.0,1.73,58961.0,151838.0,422.97,1.48,1.73,1.96,2.3,2.46,SPX,5508.87,5560.83,5571.95,5505.7,5528.75,32.08,0.58,1.2,2812451.0,HSI,22073.36,22008.11,22213.51,21918.1,21971.96,36.15,0.16,1.34,3045158.0
2025-04-30,1.76,1.762,1.781,1.743,1.75,1.759,1.766,1.766,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.43,1.7,1.94,2.3,2.47,SPX,5499.44,5569.06,5581.84,5433.24,5560.83,8.23,0.15,2.67,3742261.0,HSI,22038.73,22119.41,22129.31,21848.33,22008.11,111.3,0.51,1.28,4682251.0
2025-05-06,1.702,1.707,1.737,1.732,1.748,1.757,1.765,1.765,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.56,1.81,2.04,2.39,2.56,SPX,5605.87,5606.91,5649.58,5586.04,5650.38,-43.47,-0.77,1.12,2767165.0,HSI,22576.56,22662.71,22747.63,22449.16,22504.68,158.03,0.7,1.33,3317364.0
2025-05-07,1.657,1.661,1.725,1.719,1.737,1.746,1.752,1.752,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.54,1.78,2.01,2.37,2.54,SPX,5614.18,5631.28,5654.73,5578.64,5606.91,24.37,0.43,1.36,3197894.0,HSI,23169.83,22691.88,23197.57,22691.88,22662.71,29.17,0.13,2.23,3694148.0
2025-05-08,1.539,1.594,1.68,1.702,1.72,1.729,1.729,1.735,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.61,1.86,2.08,2.43,2.59,SPX,5663.6,5663.94,5720.1,5635.38,5631.28,32.66,0.58,1.5,3208687.0,HSI,22589.13,22775.92,22979.29,22589.13,22691.88,84.04,0.37,1.72,2773683.0
2025-05-09,1.497,1.519,1.554,1.684,1.696,1.704,1.707,1.711,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.61,1.85,2.08,2.43,2.6,SPX,5679.65,5659.91,5691.69,5644.15,5663.94,-4.03,-0.07,0.84,2429495.0,HSI,22856.21,22867.74,22907.91,22692.44,22775.92,91.82,0.4,0.95,2635923.0
2025-05-12,1.422,1.496,1.563,1.661,1.672,1.685,1.686,1.695,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.74,1.95,2.16,2.48,2.64,SPX,5807.2,5844.19,5845.37,5786.08,5659.91,184.28,3.26,1.05,3756162.0,HSI,23183.81,23549.46,23685.34,22982.91,22867.74,681.72,2.98,3.07,5161387.0
2025-05-13,1.406,1.49,1.556,1.647,1.662,1.672,1.676,1.684,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.74,1.96,2.17,2.49,2.65,SPX,5854.15,5886.55,5906.64,5845.02,5844.19,42.36,0.72,1.05,3512934.0,HSI,23494.44,23108.27,23494.44,23070.48,23549.46,-441.19,-1.87,1.8,3475932.0
2025-05-14,1.405,1.501,1.536,1.639,1.653,1.663,1.67,1.677,1349083.5,5.0,91413.9,3.5,492087.1,5.3,765582.5,5.0,99.9,-0.1,0.1,-0.1,100.0,0.0,0.2,100.0,99.7,-0.3,0.0,99.7,-2.7,-3.1,-9.4,-3.6,-2.3,-1.6,-1.4,-0.1,0.6,-3.7,-0.4,-0.5,-2.1,-1.0,-0.2,-0.2,-0.1,0.3,0.2,-0.7,-2.4,-2.7,-7.2,-2.3,-2.6,-1.4,-1.5,-0.2,0.7,-3.0,131387.01,12.0,0.53,1091407.33,1.5,-3.83,3251739.32,8.0,-0.27,11599.0,163437.0,424.0,1.73,1.95,2.16,2.49,2.65,SPX,5896.74,5892.58,5906.55,5872.11,5886.55,6.03,0.1,0.59,3445233.0,HSI,23316.45,23640.65,23640.65,23278.22,23108.27,532.38,2.3,1.57,3742902.0
