indiv_din_ts_code,indiv_din_trade_date,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv
002594.SZ,20241031,293.19,2.0719,2.9405,2.1,28.3936,25.1524,5.4866,1.4161,1.2502,0.3899,1.0566,290926.5855,116245.7516,81909.4796,85296765.6027,34082091.9116
002594.SZ,20241030,305.55,0.9329,1.324,0.92,29.5906,27.1694,6.2255,1.4758,1.3818,0.3741,1.0138,290926.5855,116245.7516,81909.4796,88892618.1995,35518889.4014
002594.SZ,20241029,305.4,1.0198,1.4473,1.03,29.5761,27.1561,6.2225,1.4751,1.3811,0.3743,1.0143,290926.5855,116245.7516,81909.4796,88848979.2117,35501452.5386
002594.SZ,20241028,305.1,0.9405,1.3347,0.87,29.547,27.1294,6.2164,1.4737,1.3797,0.3747,1.0153,290926.5855,116245.7516,81909.4796,88761701.2361,35466578.8132
002594.SZ,20241025,308.14,1.2028,1.707,1.03,29.8414,27.3997,6.2783,1.4884,1.3935,0.371,1.0053,290926.5855,116245.7516,81909.4796,89646118.056,35819965.898
002594.SZ,20241024,303.68,0.8335,1.1828,0.71,29.4095,27.0031,6.1874,1.4668,1.3733,0.3764,1.0201,290926.5855,116245.7516,81909.4796,88348585.4846,35301509.8459
002594.SZ,20241023,308.88,1.0899,1.5468,0.9,29.9131,27.4655,6.2934,1.4919,1.3968,0.3701,1.0029,290926.5855,116245.7516,81909.4796,89861403.7292,35905987.7542
002594.SZ,20241022,304.75,0.8924,1.2664,0.72,29.5131,27.0983,6.2092,1.472,1.3782,0.3751,1.0165,290926.5855,116245.7516,81909.4796,88659876.9311,35425892.8001
002594.SZ,20241021,306.45,1.3576,1.9267,1.07,29.6778,27.2494,6.2439,1.4802,1.3859,0.373,1.0109,290926.5855,116245.7516,81909.4796,89154452.1265,35623510.5778
002594.SZ,20241018,300.3,1.6439,2.333,1.3,29.0822,26.7026,6.1186,1.4505,1.358,0.3807,1.0316,290926.5855,116245.7516,81909.4796,87365253.6257,34908599.2055
002594.SZ,20241017,289.42,0.8814,1.2509,0.58,28.0285,25.7351,5.8969,1.3979,1.3088,0.395,1.0703,290926.5855,116245.7516,81909.4796,84199972.3754,33643845.4281
002594.SZ,20241016,289.79,1.2931,1.8352,0.71,28.0644,25.768,5.9044,1.3997,1.3105,0.3945,1.069,290926.5855,116245.7516,81909.4796,84307615.212,33686856.3562
002594.SZ,20241015,298.0,1.0508,1.4913,0.44,28.8594,26.4981,6.0717,1.4394,1.3476,0.3836,1.0395,290926.5855,116245.7516,81909.4796,86696122.479,34641233.9768
002594.SZ,20241014,307.0,1.4828,2.1043,0.54,29.731,27.2983,6.2551,1.4829,1.3883,0.3724,1.009,290926.5855,116245.7516,81909.4796,89314461.7485,35687445.7412
002594.SZ,20241011,300.05,1.6037,2.2759,0.54,29.058,26.6803,6.1135,1.4493,1.3569,0.381,1.0324,290926.5855,116245.7516,81909.4796,87292521.9793,34879537.7676
002594.SZ,20241010,315.89,2.1521,3.0542,0.77,30.592,28.0888,6.4362,1.5258,1.4285,0.3619,0.9806,290926.5855,116245.7516,81909.4796,91900799.0936,36720870.4729
002594.SZ,20241009,305.69,2.8037,3.979,1.09,29.6042,27.1818,6.2284,1.4765,1.3824,0.374,1.0134,290926.5855,116245.7516,81909.4796,88933347.9215,35535163.8066
002594.SZ,20241008,327.38,3.8147,5.4138,1.83,31.7047,29.1105,6.6703,1.5813,1.4805,0.3492,0.9462,290926.5855,116245.7516,81909.4796,95243545.561,38056534.1588
002594.SZ,20240930,307.31,3.3447,4.7468,2.09,29.7611,27.3259,6.2614,1.4843,1.3897,0.372,1.008,290926.5855,116245.7516,81909.4796,89404648.99,35723481.9242
002594.SZ,20240927,283.99,2.6661,3.7837,2.19,27.5027,25.2523,5.7862,1.3717,1.2843,0.4025,1.0908,290926.5855,116245.7516,81909.4796,82620241.0161,33012630.9969
002594.SZ,20240926,269.61,1.2823,1.8199,1.15,26.1101,23.9736,5.4933,1.3023,1.2193,0.424,1.149,290926.5855,116245.7516,81909.4796,78436716.7167,31341017.0889
002594.SZ,20240925,262.8,1.7696,2.5114,2.01,25.4505,23.3681,5.3545,1.2694,1.1885,0.435,1.1788,290926.5855,116245.7516,81909.4796,76455506.6694,30549383.5205
002594.SZ,20240924,254.29,1.3462,1.9106,1.9,24.6264,22.6114,5.1811,1.2283,1.15,0.4496,1.2182,290926.5855,116245.7516,81909.4796,73979721.4268,29560132.1744
002594.SZ,20240923,250.0,0.9255,1.3134,1.41,24.2109,22.2299,5.0937,1.2075,1.1306,0.4573,1.2391,290926.5855,116245.7516,81909.4796,72731646.375,29061437.9
002594.SZ,20240920,256.1,0.7733,1.0975,1.0,24.8017,22.7723,5.218,1.237,1.1582,0.4464,1.2096,290926.5855,116245.7516,81909.4796,74506298.5466,29770536.9848
002594.SZ,20240919,255.36,0.7832,1.1115,1.09,24.73,22.7065,5.2029,1.2334,1.1548,0.4477,1.2131,290926.5855,116245.7516,81909.4796,74291012.8733,29684515.1286
002594.SZ,20240918,258.43,0.5748,0.8158,0.79,25.0273,22.9795,5.2655,1.2483,1.1687,0.4424,1.1987,290926.5855,116245.7516,81909.4796,75184157.4908,30041389.586
002594.SZ,20240913,254.99,0.4903,0.6958,0.64,24.6942,22.6736,5.1954,1.2316,1.1531,0.4483,1.2149,290926.5855,116245.7516,81909.4796,74183370.0366,29641504.2005
002594.SZ,20240912,257.01,0.6645,0.9431,0.83,24.8898,22.8532,5.2365,1.2414,1.1623,0.4448,1.2053,290926.5855,116245.7516,81909.4796,74771041.7394,29876320.6187
002594.SZ,20240911,258.1,1.3365,1.8967,1.89,24.9954,22.9502,5.2587,1.2467,1.1672,0.4429,1.2002,290926.5855,116245.7516,81909.4796,75088151.7176,30003028.488
002594.SZ,20240910,249.65,0.5269,0.7478,0.68,24.1771,22.1988,5.0866,1.2058,1.129,0.4579,1.2408,290926.5855,116245.7516,81909.4796,72629822.0701,29020751.8869
002594.SZ,20240909,249.98,0.6095,0.865,0.74,24.209,22.2281,5.0933,1.2074,1.1305,0.4573,1.2392,290926.5855,116245.7516,81909.4796,72725827.8433,29059112.985
002594.SZ,20240906,251.6,0.6722,0.954,0.65,24.3659,22.3722,5.1263,1.2153,1.1378,0.4544,1.2312,290926.5855,116245.7516,81909.4796,73197128.9118,29247431.1026
002594.SZ,20240905,252.85,0.8613,1.2224,0.87,24.487,22.4833,5.1518,1.2213,1.1435,0.4521,1.2251,290926.5855,116245.7516,81909.4796,73560787.1437,29392738.2921
002594.SZ,20240904,250.32,0.8655,1.2283,0.89,24.2419,22.2584,5.1002,1.2091,1.132,0.4567,1.2375,290926.5855,116245.7516,81909.4796,72824742.8824,29098636.5405
002594.SZ,20240903,247.08,0.8759,1.2431,0.99,23.9282,21.9703,5.0342,1.1934,1.1174,0.4627,1.2538,290926.5855,116245.7516,81909.4796,71882140.7453,28722000.3053
002594.SZ,20240902,241.1,0.87,1.2347,1.08,23.349,21.4385,4.9124,1.1645,1.0903,0.4742,1.2848,290926.5855,116245.7516,81909.4796,70142399.7641,28026850.7108
002594.SZ,20240830,249.42,1.6605,2.3566,2.96,24.1548,22.1783,5.0819,1.2047,1.1279,0.4583,1.242,290926.5855,116245.7516,81909.4796,72562908.9554,28994015.3641
002594.SZ,20240829,234.85,0.6829,0.9691,1.29,22.7438,20.8828,5.1111,1.1344,1.0621,0.4868,1.319,290926.5855,116245.7516,81915.6646,68324108.6047,27300314.7633
002594.SZ,20240828,236.85,0.766,1.087,1.35,22.9375,22.6073,5.1546,1.144,1.135,0.4827,1.3079,290926.5855,116247.0566,81915.6646,68905961.7757,27533115.3557
002594.SZ,20240827,240.8,0.4381,0.6217,0.74,23.32,22.9843,5.2406,1.1631,1.154,0.4747,1.2865,290926.5855,116247.0566,81915.6646,70055121.7884,27992291.2293
002594.SZ,20240826,239.41,0.4861,0.6899,0.79,23.1854,22.8516,5.2103,1.1564,1.1473,0.4775,1.2939,290926.5855,116247.0566,81915.6646,69650733.8346,27830707.8206
002594.SZ,20240823,239.34,0.4283,0.6078,0.61,23.1786,22.845,5.2088,1.156,1.147,0.4776,1.2943,290926.5855,116247.0566,81915.6646,69630368.9736,27822570.5266
002594.SZ,20240822,240.52,0.5375,0.7628,0.72,23.2929,22.9576,5.2345,1.1617,1.1526,0.4753,1.2879,290926.5855,116247.0566,81915.6646,69973662.3445,27959742.0534
002594.SZ,20240821,241.0,0.9552,1.3556,1.46,23.3394,23.0034,5.2449,1.1641,1.1549,0.4743,1.2854,290926.5855,116247.0566,81915.6646,70113307.1055,28015540.6406
002594.SZ,20240820,236.48,0.5375,0.7628,0.83,22.9016,22.572,5.1466,1.1422,1.1333,0.4834,1.31,290926.5855,116247.0566,81915.6646,68798318.939,27490103.9448
002594.SZ,20240819,235.42,0.6037,0.8568,0.97,22.799,22.4708,5.1235,1.1371,1.1282,0.4856,1.3158,290926.5855,116247.0566,81915.6646,68489936.7584,27366882.0648
002594.SZ,20240816,235.11,0.8793,1.2479,1.35,22.7689,22.4412,5.1168,1.1356,1.1267,0.4862,1.3176,290926.5855,116247.0566,81915.6646,68399749.5169,27330845.4772
002594.SZ,20240815,231.49,0.7617,1.0809,1.18,22.4184,22.0957,5.038,1.1181,1.1093,0.4938,1.3382,290926.5855,116247.0566,81915.6646,67346595.2774,26910031.1323
002594.SZ,20240814,226.6,0.4846,0.6877,0.7,21.9448,21.6289,4.9315,1.0945,1.0859,0.5045,1.3671,290926.5855,116247.0566,81915.6646,65923964.2743,26341583.0256
002594.SZ,20240813,228.73,0.5199,0.7378,0.64,22.1511,21.8322,4.9779,1.1048,1.0961,0.4998,1.3543,290926.5855,116247.0566,81915.6646,66543637.9014,26589189.2561
002594.SZ,20240812,230.4,0.4626,0.6565,0.52,22.3128,21.9916,5.0142,1.1129,1.1041,0.4962,1.3445,290926.5855,116247.0566,81915.6646,67029485.2992,26783321.8406
002594.SZ,20240809,231.62,1.031,1.4631,1.09,22.431,22.1081,5.0408,1.1188,1.11,0.4936,1.3374,290926.5855,116247.0566,81915.6646,67384415.7335,26925143.2497
002594.SZ,20240808,226.45,0.7343,1.042,0.75,21.9303,21.6146,4.9283,1.0938,1.0852,0.5048,1.368,290926.5855,116247.0566,81915.6646,65880325.2865,26324145.9671
002594.SZ,20240807,228.95,0.7056,1.0013,0.72,22.1724,21.8532,4.9827,1.1059,1.0972,0.4993,1.353,290926.5855,116247.0566,81915.6646,66607641.7502,26614763.6086
002594.SZ,20240806,228.94,1.1106,1.576,1.17,22.1714,21.8523,4.9825,1.1058,1.0971,0.4993,1.3531,290926.5855,116247.0566,81915.6646,66604732.4844,26613601.138
002594.SZ,20240805,231.18,0.9056,1.2851,1.0,22.3883,22.0661,5.0312,1.1166,1.1079,0.4945,1.34,290926.5855,116247.0566,81915.6646,67256408.0359,26873994.5448
002594.SZ,20240802,234.78,1.2531,1.7783,1.44,22.737,22.4097,5.1096,1.134,1.1251,0.4869,1.3194,290926.5855,116247.0566,81915.6646,68303743.7437,27292483.9485
002594.SZ,20240801,244.2,0.8915,1.2651,1.03,23.6493,23.3088,5.3146,1.1795,1.1703,0.4681,1.2685,290926.5855,116247.0566,81915.6646,71044272.1791,28387531.2217
002594.SZ,20240731,247.05,0.7526,1.0681,0.82,23.9253,23.5809,5.3766,1.1933,1.1839,0.4627,1.2539,290926.5855,116247.0566,81915.6646,71873412.9478,28718835.333
002594.SZ,20240730,243.91,0.9496,1.3476,0.93,23.6212,23.2812,5.3083,1.1781,1.1689,0.4687,1.27,290926.5855,116247.0566,81915.6646,70959903.4693,28353819.5753
002594.SZ,20240729,249.1,0.6784,0.9627,0.64,24.1238,23.7765,5.4212,1.2032,1.1937,0.4589,1.2436,290926.5855,116247.0566,81915.6646,72469812.4481,28957141.7991
002594.SZ,20240726,254.95,1.0739,1.524,1.0,24.6903,24.3349,5.1981,1.2314,1.2218,0.4484,0.4484,290926.5855,116247.0566,81915.6646,74171732.9732,29637187.0802
002594.SZ,20240725,250.39,0.8697,1.2342,0.82,24.2487,23.8997,5.1051,1.2094,1.1999,0.4566,0.4566,290926.5855,116247.0566,81915.6646,72845107.7433,29107100.5021
002594.SZ,20240724,249.99,1.0206,1.4483,0.98,24.21,23.8615,5.097,1.2075,1.198,0.4573,0.4573,290926.5855,116247.0566,81915.6646,72728737.1091,29060601.6794
002594.SZ,20240723,253.23,1.4401,2.0437,1.51,24.5238,24.1708,5.163,1.2231,1.2135,0.4514,0.4514,290926.5855,116247.0566,81915.6646,73671339.2462,29437242.1428
002594.SZ,20240722,265.61,0.8667,1.2299,0.91,25.7227,25.3524,5.4154,1.2829,1.2729,0.4304,0.4304,290926.5855,116247.0566,81915.6646,77273010.3747,30876380.7035
002594.SZ,20240719,264.06,1.1718,1.6629,1.12,25.5726,25.2045,5.3838,1.2754,1.2654,0.4329,0.4329,290926.5855,116247.0566,81915.6646,76822074.1671,30696197.7658
002594.SZ,20240718,261.43,0.82,1.1637,0.78,25.3179,24.9534,5.3302,1.2627,1.2528,0.4373,0.4373,290926.5855,116247.0566,81915.6646,76056937.2473,30390468.0069
002594.SZ,20240717,259.51,0.9049,1.2841,0.86,25.1319,24.7702,5.2911,1.2535,1.2436,0.4405,0.4405,290926.5855,116247.0566,81915.6646,75498358.2031,30167273.6583
002594.SZ,20240716,258.99,1.0115,1.4355,0.92,25.0816,24.7205,5.2805,1.251,1.2411,0.4414,0.4414,290926.5855,116247.0566,81915.6646,75347076.3786,30106825.1888
002594.SZ,20240715,261.71,0.8492,1.2051,0.77,25.345,24.9802,5.3359,1.2641,1.2542,0.4368,0.4368,290926.5855,116247.0566,81915.6646,76138396.6912,30423017.1828
002594.SZ,20240712,262.62,1.6247,2.3056,1.71,25.4331,25.067,5.3545,1.2685,1.2585,0.4353,0.4353,290926.5855,116247.0566,81915.6646,76403139.884,30528802.0043
002594.SZ,20240711,253.06,0.8633,1.2252,0.91,24.5073,24.1545,5.1596,1.2223,1.2127,0.4517,0.4517,290926.5855,116247.0566,81915.6646,73621881.7266,29417480.1432
002594.SZ,20240710,252.5,0.9401,1.3341,1.02,24.4531,24.1011,5.1481,1.2196,1.21,0.4527,0.4527,290926.5855,116247.0566,81915.6646,73458962.8388,29352381.7915
002594.SZ,20240709,252.6,1.2109,1.7184,1.41,24.4627,24.1106,5.1502,1.2201,1.2105,0.4526,0.4526,290926.5855,116247.0566,81915.6646,73488055.4973,29364006.4972
002594.SZ,20240708,244.99,0.9065,1.2864,1.01,23.7258,23.3842,4.995,1.1833,1.174,0.4666,0.4666,290926.5855,116247.0566,81915.6646,71274104.1816,28479366.3964
002594.SZ,20240705,242.03,0.8229,1.1678,0.92,23.4391,23.1017,4.9347,1.169,1.1599,0.4723,0.4723,290926.5855,116247.0566,81915.6646,70412961.4886,28135275.1089
002594.SZ,20240704,244.63,0.8533,1.211,0.98,23.6909,23.3499,4.9877,1.1816,1.1723,0.4673,0.4673,290926.5855,116247.0566,81915.6646,71169370.6109,28437517.4561
002594.SZ,20240703,243.1,0.8308,1.1789,0.93,23.5427,23.2038,4.9565,1.1742,1.165,0.4703,0.4703,290926.5855,116247.0566,81915.6646,70724252.9351,28259659.4595
002594.SZ,20240702,243.97,0.8828,1.2528,0.84,23.627,23.2869,4.9742,1.1784,1.1691,0.4686,0.4686,290926.5855,116247.0566,81915.6646,70977359.0644,28360794.3987
002594.SZ,20240701,246.8,1.1121,1.5781,1.09,23.901,23.557,5.0319,1.1921,1.1827,0.4632,0.4632,290926.5855,116247.0566,81915.6646,71800681.3014,28689773.5689
002594.SZ,20240628,250.25,0.7999,1.1351,0.76,24.2352,23.8863,5.1023,1.2087,1.1992,0.4568,0.4568,290926.5855,116247.0566,81915.6646,72804378.0214,29090825.9142
002594.SZ,20240627,249.5,0.7132,1.0121,0.64,24.1625,23.8147,5.087,1.2051,1.1956,0.4582,0.4582,290926.5855,116247.0566,81915.6646,72586183.0823,29003640.6217
002594.SZ,20240626,252.72,0.9627,1.3662,0.88,24.4744,24.1221,5.1526,1.2207,1.2111,0.4524,0.4524,290926.5855,116247.0566,81915.6646,73522966.6876,29377956.144
002594.SZ,20240625,254.01,1.6839,2.3896,1.72,24.5993,24.2452,5.1789,1.2269,1.2173,0.4501,0.4501,290926.5855,116247.0566,81915.6646,73898261.9829,29527914.847
002594.SZ,20240624,249.94,0.9327,1.3236,0.81,24.2051,23.8567,5.0959,1.2072,1.1978,0.4574,0.4574,290926.5855,116247.0566,81915.6646,72714190.7799,29054789.3266
002594.SZ,20240621,250.67,1.0007,1.4201,0.77,24.2758,23.9264,5.1108,1.2108,1.2013,0.4561,0.4561,290926.5855,116247.0566,81915.6646,72926567.1873,29139649.6779
002594.SZ,20240620,251.5,0.9996,1.4185,0.62,24.3562,24.0056,5.1278,1.2148,1.2052,0.4545,0.4545,290926.5855,116247.0566,81915.6646,73168036.2533,29236134.7349
002594.SZ,20240619,254.0,0.8526,1.2099,0.49,24.5983,24.2442,5.1787,1.2269,1.2172,0.4501,0.4501,290926.5855,116247.0566,81915.6646,73895352.717,29526752.3764
002594.SZ,20240618,255.64,1.1079,1.5722,0.58,24.7571,24.4008,5.2122,1.2348,1.2251,0.4472,0.4472,290926.5855,116247.0566,81915.6646,74372472.3172,29717397.5492
002594.SZ,20240617,257.21,1.7949,2.5471,0.96,24.9092,24.5506,5.2442,1.2424,1.2326,0.4445,0.4445,290926.5855,116247.0566,81915.6646,74829227.0565,29899905.4281
002594.SZ,20240614,253.05,1.7429,2.4734,0.96,24.5063,24.1536,5.1594,1.2223,1.2127,0.4518,0.4518,290926.5855,116247.0566,81915.6646,73618972.4608,29416317.6726
002594.SZ,20240613,252.99,2.5164,3.571,1.52,24.5005,24.1478,5.1581,1.222,1.2124,0.4519,0.4519,290926.5855,116247.0566,81915.6646,73601516.8656,29409342.8492
002594.SZ,20240612,242.9,1.6115,2.2869,1.01,23.5234,23.1848,4.9524,1.1732,1.164,0.4706,0.4706,290926.5855,116247.0566,81915.6646,70666067.618,28236410.0481
002594.SZ,20240611,244.63,1.9063,2.7052,1.13,23.6909,23.3499,4.9877,1.1816,1.1723,0.4673,0.4673,290926.5855,116247.0566,81915.6646,71169370.6109,28437517.4561
002594.SZ,20240607,235.5,1.5707,2.229,0.93,22.8067,22.4784,4.8015,1.1375,1.1286,0.4854,0.4854,290926.5855,116247.0566,81915.6646,68513210.8853,27376181.8293
002594.SZ,20240606,238.5,1.5129,2.1469,0.85,23.0972,22.7648,4.8627,1.152,1.1429,0.4793,0.4793,290926.5855,116247.0566,81915.6646,69385990.6418,27724922.9991
002594.SZ,20240605,240.79,1.6726,2.3736,0.85,23.319,22.9834,4.9094,1.163,1.1539,0.4748,0.4748,290926.5855,116247.0566,81915.6646,70052212.5225,27991128.7587
002594.SZ,20240604,238.15,1.3543,1.9218,0.75,23.0633,22.7314,4.8556,1.1503,1.1413,0.48,0.48,290926.5855,116247.0566,81915.6646,69284166.3368,27684236.5293
002594.SZ,20240603,237.1,2.3239,3.2979,1.59,22.9617,22.6311,4.8342,1.1452,1.1362,0.4822,0.4822,290926.5855,116247.0566,81915.6646,68978693.4221,27562177.1199
002594.SZ,20240531,229.02,1.5951,2.2637,1.21,22.1792,21.8599,4.6694,1.1062,1.0975,0.4992,0.4992,290926.5855,116247.0566,81915.6646,66628006.6112,26622900.9025
002594.SZ,20240530,227.86,1.9251,2.732,1.85,22.0668,21.7492,4.6458,1.1006,1.0919,0.5017,0.5017,290926.5855,116247.0566,81915.6646,66290531.772,26488054.3169
