indiv_chip_ts_code,indiv_chip_trade_date,indiv_chip_his_low,indiv_chip_his_high,indiv_chip_cost_5pct,indiv_chip_cost_15pct,indiv_chip_cost_50pct,indiv_chip_cost_85pct,indiv_chip_cost_95pct,indiv_chip_weight_avg,indiv_chip_winner_rate
600036.SH,20240729,1.2,47.2,24.8,27.2,30.4,34.0,42.4,31.02,59.81
600036.SH,20240726,1.2,47.2,24.8,27.2,30.4,34.0,42.4,31.01,59.9
600036.SH,20240725,1.2,47.2,24.8,27.2,30.4,34.0,42.4,31.0,66.19
600036.SH,20240724,1.2,47.2,24.8,27.2,30.4,34.0,42.4,30.99,71.44
600036.SH,20240723,1.2,47.2,24.8,27.2,30.4,34.0,42.4,30.97,71.6
600036.SH,20240722,1.2,47.2,24.8,27.2,30.4,34.0,42.4,30.97,72.01
600036.SH,20240719,1.2,47.2,24.8,27.2,30.4,34.0,42.4,30.94,83.37
600036.SH,20240718,1.2,47.2,24.8,27.2,30.4,34.0,42.4,30.91,80.82
600036.SH,20240717,1.2,47.2,24.8,27.2,30.4,34.0,42.4,30.9,81.03
600036.SH,20240716,1.2,47.2,24.8,27.2,30.4,34.0,42.4,30.88,77.69
600036.SH,20240715,1.2,47.2,24.8,27.2,30.0,34.0,42.4,30.87,77.92
600036.SH,20240712,1.2,47.2,24.8,27.2,30.0,34.0,42.4,30.86,81.18
600036.SH,20240711,1.2,47.2,24.8,27.2,30.0,34.0,42.4,30.84,70.78
600036.SH,20240710,1.2,47.2,24.8,27.2,30.0,34.0,42.4,30.83,71.06
600036.SH,20240709,1.2,47.2,24.8,27.2,30.0,34.0,42.4,30.81,65.56
600036.SH,20240708,1.2,47.2,24.8,27.2,30.0,34.0,42.4,30.8,57.8
600036.SH,20240705,1.2,47.2,24.8,27.2,30.0,34.0,42.4,30.8,57.94
600036.SH,20240704,1.2,47.2,24.8,26.8,30.0,34.0,42.4,30.78,70.91
600036.SH,20240703,1.2,47.2,24.8,26.8,30.0,34.0,42.4,30.77,66.03
600036.SH,20240702,1.2,47.2,24.8,26.8,30.0,34.0,42.4,30.75,75.35
600036.SH,20240701,1.2,47.2,24.8,26.8,30.0,34.0,42.4,30.73,67.1
600036.SH,20240628,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.72,67.09
600036.SH,20240627,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.72,67.05
600036.SH,20240626,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.7,60.66
600036.SH,20240625,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.7,67.0
600036.SH,20240624,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.69,66.94
600036.SH,20240621,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.68,61.37
600036.SH,20240620,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.67,61.42
600036.SH,20240619,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.67,66.72
600036.SH,20240618,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.66,61.89
600036.SH,20240617,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.66,61.96
600036.SH,20240614,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.65,61.91
600036.SH,20240613,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.64,53.85
600036.SH,20240612,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.63,53.83
600036.SH,20240611,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.64,57.74
600036.SH,20240607,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.63,61.21
600036.SH,20240606,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.62,61.38
600036.SH,20240605,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.62,61.55
600036.SH,20240604,1.2,47.2,24.8,26.8,29.6,34.0,42.4,30.6,70.03
600036.SH,20240603,1.2,47.2,24.8,26.8,29.2,34.0,42.4,30.59,65.92
600036.SH,20240531,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.58,65.85
600036.SH,20240530,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.57,66.01
600036.SH,20240529,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.56,69.75
600036.SH,20240528,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.55,69.85
600036.SH,20240527,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.55,73.94
600036.SH,20240524,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.52,70.4
600036.SH,20240523,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.51,77.49
600036.SH,20240522,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.47,80.35
600036.SH,20240521,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.46,80.63
600036.SH,20240520,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.44,83.15
600036.SH,20240517,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.4,84.4
600036.SH,20240516,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.33,82.43
600036.SH,20240515,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.34,78.25
600036.SH,20240514,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.33,78.47
600036.SH,20240513,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.3,82.57
600036.SH,20240510,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.27,81.38
600036.SH,20240509,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.25,77.78
600036.SH,20240508,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.23,77.86
600036.SH,20240507,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.22,78.06
600036.SH,20240506,1.2,47.2,24.8,26.4,29.2,34.0,42.4,30.21,78.16
600036.SH,20240430,1.2,47.2,24.8,26.4,28.8,34.0,42.4,30.18,76.57
600036.SH,20240429,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.17,78.92
600036.SH,20240426,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.13,77.47
600036.SH,20240425,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.11,77.93
600036.SH,20240424,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.09,72.93
600036.SH,20240423,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.08,72.94
600036.SH,20240422,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.07,73.15
600036.SH,20240419,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.07,73.4
600036.SH,20240418,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.06,76.11
600036.SH,20240417,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.04,74.52
600036.SH,20240416,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.03,70.91
600036.SH,20240415,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.02,70.89
600036.SH,20240412,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.01,55.45
600036.SH,20240411,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.01,64.52
600036.SH,20240410,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.01,64.44
600036.SH,20240409,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.0,64.38
600036.SH,20240408,1.2,47.2,24.8,26.0,28.8,34.0,42.4,30.0,64.4
600036.SH,20240403,1.2,47.2,24.8,26.0,28.8,34.0,42.4,29.99,56.37
600036.SH,20240402,1.2,47.2,24.8,26.0,28.8,34.0,42.4,29.99,64.26
600036.SH,20240401,1.2,47.2,24.8,26.0,28.8,34.0,42.4,29.98,64.42
600036.SH,20240329,1.2,47.2,24.8,26.0,28.8,34.0,42.4,29.98,57.27
600036.SH,20240328,1.2,47.2,24.8,26.0,28.8,34.0,42.4,29.97,57.52
600036.SH,20240327,1.2,47.2,24.8,26.0,28.8,34.0,42.4,29.96,64.28
600036.SH,20240326,1.2,47.2,24.8,26.0,28.8,34.0,42.8,29.94,64.16
600036.SH,20240325,1.2,47.2,24.8,25.6,28.4,34.4,42.8,29.98,40.97
600036.SH,20240322,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,40.88
600036.SH,20240321,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,49.71
600036.SH,20240320,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,41.01
600036.SH,20240319,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.97,32.62
600036.SH,20240318,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,40.54
600036.SH,20240315,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,40.39
600036.SH,20240314,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,40.39
600036.SH,20240313,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,48.46
600036.SH,20240312,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,56.45
600036.SH,20240311,1.2,47.2,24.8,25.6,28.8,34.4,42.4,29.98,48.48
600036.SH,20240308,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.97,48.2
600036.SH,20240307,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.98,55.9
600036.SH,20240306,1.2,47.2,24.8,25.6,28.8,34.4,42.8,29.97,55.78
600036.SH,20240305,1.2,47.2,24.8,25.6,28.8,34.4,42.4,29.97,55.73
600036.SH,20240304,1.2,47.2,24.4,25.6,28.8,34.4,42.8,29.96,48.9
600036.SH,20240301,1.2,47.2,24.4,25.6,28.8,34.4,42.8,29.96,55.33
600036.SH,20240229,1.2,47.2,24.4,25.6,28.8,34.4,42.8,29.96,55.22
600036.SH,20240228,1.2,47.2,24.4,25.6,28.8,34.4,42.8,29.95,55.1
600036.SH,20240227,1.2,47.2,24.4,25.6,28.8,34.4,42.8,29.95,54.95
600036.SH,20240226,1.2,47.2,24.4,25.6,28.8,34.4,42.8,29.94,55.06
600036.SH,20240223,1.2,47.2,24.4,25.6,28.4,34.4,42.8,29.94,67.35
600036.SH,20240222,1.2,47.2,24.4,25.6,28.4,34.4,42.8,29.93,67.46
600036.SH,20240221,1.2,47.2,24.4,25.6,28.4,34.4,42.8,29.9,67.33
600036.SH,20240220,1.2,47.2,24.4,25.6,28.4,34.4,42.8,29.94,44.87
600036.SH,20240219,1.2,47.2,24.4,25.6,28.4,34.4,42.8,29.94,51.55
600036.SH,20240208,1.2,47.2,24.4,25.6,28.4,34.4,42.8,29.94,45.52
600036.SH,20240207,1.2,47.2,24.4,25.6,28.4,34.4,42.8,29.91,45.53
600036.SH,20240206,1.2,47.2,24.4,25.6,28.4,34.8,42.8,29.94,45.34
600036.SH,20240205,1.2,47.2,24.4,25.6,28.4,34.8,42.8,29.97,38.57
600036.SH,20240202,1.2,47.2,24.4,25.2,28.8,34.8,42.8,30.02,32.08
600036.SH,20240201,1.2,47.2,24.4,25.2,28.8,34.8,42.8,30.04,31.68
600036.SH,20240131,1.2,47.2,24.4,25.2,28.8,34.8,42.8,30.05,37.0
600036.SH,20240130,1.2,47.2,24.4,25.2,28.8,34.8,42.8,30.05,43.07
600036.SH,20240129,1.2,47.2,24.4,25.2,28.8,34.8,42.8,30.05,43.02
600036.SH,20240126,1.2,47.2,24.4,25.2,28.8,35.2,42.8,30.02,43.01
600036.SH,20240125,1.2,47.2,24.4,25.2,28.8,35.2,42.8,30.03,37.84
600036.SH,20240124,1.2,47.2,24.4,25.2,28.8,35.2,42.8,30.08,33.1
600036.SH,20240123,1.2,47.2,24.4,25.2,28.8,35.2,42.8,30.11,28.82
600036.SH,20240122,1.2,47.2,24.4,25.2,28.8,35.6,42.8,30.12,31.94
600036.SH,20240119,1.2,47.2,24.4,25.2,28.8,35.6,43.2,30.18,28.91
600036.SH,20240118,1.2,47.2,24.4,25.2,29.2,35.6,43.2,30.22,26.54
600036.SH,20240117,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.27,23.43
600036.SH,20240116,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.36,23.57
600036.SH,20240115,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.4,23.05
600036.SH,20240112,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.41,20.94
600036.SH,20240111,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.42,20.74
600036.SH,20240110,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.44,17.28
600036.SH,20240109,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.45,17.18
600036.SH,20240108,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.46,16.87
600036.SH,20240105,1.2,47.2,24.4,25.2,29.2,36.0,43.2,30.49,16.65
600036.SH,20240104,1.2,47.2,24.4,25.2,29.2,36.4,43.2,30.58,12.47
600036.SH,20240103,1.2,47.2,24.4,25.2,29.2,36.4,43.2,30.59,12.01
600036.SH,20240102,1.2,47.2,24.4,25.2,29.2,36.4,43.2,30.61,11.74
600036.SH,20231229,1.2,47.2,24.4,25.2,29.2,36.4,43.2,30.62,11.58
600036.SH,20231228,1.2,47.2,24.4,25.6,29.2,36.4,43.2,30.63,14.78
600036.SH,20231227,1.2,47.2,24.4,25.6,29.2,36.4,43.2,30.71,6.44
600036.SH,20231226,1.2,47.2,24.4,25.6,29.2,36.4,43.2,30.72,6.15
600036.SH,20231225,1.2,47.2,24.4,25.6,29.2,36.4,43.2,30.74,10.19
600036.SH,20231222,1.2,47.2,24.4,26.0,29.2,36.4,43.2,30.76,9.87
600036.SH,20231221,1.2,47.2,24.4,26.0,29.6,36.4,43.2,30.77,9.4
600036.SH,20231220,1.2,47.2,24.4,26.4,29.6,36.4,43.2,30.82,5.49
600036.SH,20231219,1.2,47.2,24.4,26.4,29.6,36.4,43.2,30.84,5.11
600036.SH,20231218,1.2,47.2,24.8,26.4,29.6,36.4,43.2,30.86,4.84
600036.SH,20231215,1.2,47.2,24.8,26.4,29.6,36.4,43.2,30.87,4.45
600036.SH,20231214,1.2,47.2,24.8,26.8,29.6,36.4,43.2,30.95,4.41
600036.SH,20231213,1.2,47.2,24.8,26.8,29.6,36.4,43.2,30.96,4.23
600036.SH,20231212,1.2,47.2,24.8,26.8,29.6,36.4,43.2,30.99,8.76
600036.SH,20231211,1.2,47.2,24.8,27.2,29.6,36.4,43.2,31.0,6.15
600036.SH,20231208,1.2,47.2,24.8,27.2,29.6,36.4,43.2,31.05,5.47
600036.SH,20231207,1.2,47.2,24.8,27.2,29.6,36.4,43.2,31.08,5.25
600036.SH,20231206,1.2,47.2,25.2,27.2,29.6,36.4,43.2,31.1,4.9
600036.SH,20231205,1.2,47.2,25.2,27.2,29.6,36.4,43.2,31.12,4.66
600036.SH,20231204,1.2,47.2,25.2,27.6,29.6,36.4,43.2,31.15,5.6
600036.SH,20231201,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.15,5.37
600036.SH,20231130,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.22,7.38
600036.SH,20231129,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.23,6.89
600036.SH,20231128,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.25,6.53
600036.SH,20231127,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.26,7.53
600036.SH,20231124,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.27,8.74
600036.SH,20231123,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.27,11.21
600036.SH,20231122,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.28,10.95
600036.SH,20231121,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.29,10.76
600036.SH,20231120,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.31,16.28
600036.SH,20231117,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.32,10.58
600036.SH,20231116,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.32,15.61
600036.SH,20231115,1.2,47.2,25.2,27.6,29.6,36.8,43.2,31.33,15.38
600036.SH,20231114,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.34,10.21
600036.SH,20231113,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.35,8.35
600036.SH,20231110,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.36,9.24
600036.SH,20231109,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.38,13.55
600036.SH,20231108,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.39,13.3
600036.SH,20231107,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.39,12.95
600036.SH,20231106,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.4,18.84
600036.SH,20231103,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.41,18.47
600036.SH,20231102,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.42,12.57
600036.SH,20231101,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.42,8.9
600036.SH,20231031,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.44,11.86
600036.SH,20231030,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.44,11.66
600036.SH,20231027,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.47,23.79
600036.SH,20231026,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.48,23.53
600036.SH,20231025,1.2,47.2,25.2,28.0,29.6,36.8,43.2,31.49,23.35
600036.SH,20231024,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.49,16.21
600036.SH,20231023,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.49,15.98
600036.SH,20231020,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.5,22.51
600036.SH,20231019,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.5,22.26
600036.SH,20231018,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.51,38.8
600036.SH,20231017,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.51,38.73
600036.SH,20231016,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.51,38.62
600036.SH,20231013,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,38.5
600036.SH,20231012,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.51,48.82
600036.SH,20231011,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,38.76
600036.SH,20231010,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,38.75
600036.SH,20231009,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,38.86
600036.SH,20230928,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,48.52
600036.SH,20230927,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,48.46
600036.SH,20230926,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,48.41
600036.SH,20230925,1.2,47.2,25.2,28.0,30.0,36.8,43.2,31.52,48.35
