indiv_d_ts_code,indiv_d_trade_date,indiv_d_open,indiv_d_high,indiv_d_low,indiv_d_close,indiv_d_pre_close,indiv_d_change,indiv_d_pct_chg,indiv_d_vol,indiv_d_amount
600036.SH,20241010,226.57,239.29,226.57,234.63,224.21,10.419999999999987,4.65,1433298.41,5528664.144
600036.SH,20241009,240.51,240.63,224.21,224.21,242.32,-18.109999999999985,-7.47,1855932.1,7113813.985
600036.SH,20241008,250.62,250.62,235.18,242.32,227.85,14.469999999999999,6.35,2973038.68,11999361.938
600036.SH,20240930,220.21,230.21,217.61,227.85,215.85,12.0,5.56,2561012.6,9443438.268
600036.SH,20240927,218.76,221.12,211.49,215.85,214.34,1.509999999999991,0.7,745457.82,2653812.67
600036.SH,20240926,206.94,214.34,205.43,214.34,206.88,7.460000000000008,3.61,1745329.99,6068657.572
600036.SH,20240925,205.07,208.94,204.16,206.88,200.7,6.180000000000007,3.08,1856242.79,6327661.421
600036.SH,20240924,191.92,200.77,191.86,200.7,190.16,10.539999999999992,5.54,1361218.0,4427310.186
600036.SH,20240923,186.89,190.77,186.83,190.16,187.44,2.719999999999999,1.45,344608.72,1076332.365
600036.SH,20240920,186.71,188.47,185.74,187.44,186.71,0.7299999999999898,0.39,487417.55,1505998.312
600036.SH,20240919,189.01,189.19,185.56,186.71,188.47,-1.759999999999991,-0.93,451191.26,1393040.942
600036.SH,20240918,185.44,189.01,185.44,188.47,185.38,3.0900000000000034,1.67,418540.27,1295345.114
600036.SH,20240913,183.44,187.2,181.74,185.38,183.14,2.240000000000009,1.22,495974.43,1520857.906
600036.SH,20240912,182.35,184.77,181.38,183.14,182.23,0.9099999999999966,0.5,410266.97,1242374.645
600036.SH,20240911,182.59,182.95,181.32,182.23,182.89,-0.6599999999999966,-0.36,415793.76,1249059.023
600036.SH,20240910,183.26,184.35,181.38,182.89,183.2,-0.3100000000000023,-0.17,476023.57,1435849.555
600036.SH,20240909,187.68,187.74,181.99,183.2,189.32,-6.1200000000000045,-3.23,871073.47,2641195.521
600036.SH,20240906,189.32,192.28,189.01,189.32,189.01,0.3100000000000023,0.16,383182.14,1206615.762
600036.SH,20240905,189.98,190.47,187.2,189.01,189.98,-0.9699999999999989,-0.51,542063.45,1687017.96
600036.SH,20240904,191.01,193.44,189.92,189.98,191.56,-1.5800000000000125,-0.82,380525.9,1198859.446
600036.SH,20240903,193.92,194.34,190.22,191.56,193.44,-1.8799999999999955,-0.97,505751.88,1596269.78
600036.SH,20240902,193.86,196.16,192.89,193.44,194.77,-1.3300000000000125,-0.68,558020.65,1787602.792
600036.SH,20240830,198.71,200.58,194.59,194.77,199.49,-4.719999999999999,-2.37,1112229.83,3618077.5
600036.SH,20240829,203.49,204.58,199.31,199.49,204.04,-4.549999999999983,-2.23,516387.82,1712021.359
600036.SH,20240828,204.95,205.85,202.58,204.04,204.16,-0.12000000000000455,-0.06,415232.08,1398682.394
600036.SH,20240827,204.58,205.61,203.13,204.16,204.58,-0.4200000000000159,-0.21,387208.57,1308314.397
600036.SH,20240826,204.16,205.01,202.76,204.58,204.16,0.4200000000000159,0.21,351174.6,1182990.04
600036.SH,20240823,201.55,205.07,200.34,204.16,201.73,2.430000000000007,1.2,465587.26,1561509.818
600036.SH,20240822,201.61,203.25,201.01,201.73,201.37,0.3599999999999852,0.18,382863.99,1276718.683
600036.SH,20240821,201.73,202.52,198.83,201.37,202.83,-1.460000000000008,-0.72,378101.05,1254587.421
600036.SH,20240820,202.64,203.55,200.89,202.83,202.46,0.37000000000000455,0.18,423728.73,1415473.211
600036.SH,20240819,201.43,202.95,200.1,202.46,200.83,1.6299999999999955,0.81,422843.42,1409948.503
600036.SH,20240816,198.4,201.43,198.22,200.83,198.46,2.3700000000000045,1.19,418503.02,1383877.362
600036.SH,20240815,192.95,199.43,191.74,198.46,193.01,5.450000000000017,2.82,739789.83,2409557.383
600036.SH,20240814,193.25,194.71,192.71,193.01,193.5,-0.4900000000000091,-0.25,282446.1,901196.911
600036.SH,20240813,194.47,195.25,192.41,193.5,194.59,-1.0900000000000034,-0.56,282377.69,902009.896
600036.SH,20240812,195.68,195.92,193.44,194.59,195.86,-1.2700000000000102,-0.65,318943.21,1023447.632
600036.SH,20240809,193.68,197.37,192.71,195.86,193.44,2.420000000000016,1.25,482748.47,1561254.687
600036.SH,20240808,191.5,193.74,190.1,193.44,191.31,2.1299999999999955,1.11,394599.78,1252394.782
600036.SH,20240807,192.22,193.25,191.13,191.31,192.04,-0.7299999999999898,-0.38,390731.73,1238023.516
600036.SH,20240806,196.04,196.22,190.89,192.04,194.47,-2.430000000000007,-1.25,514388.64,1637765.272
600036.SH,20240805,195.07,197.01,194.16,194.47,195.56,-1.0900000000000034,-0.56,584419.84,1884940.815
600036.SH,20240802,196.4,197.49,195.25,195.56,198.16,-2.5999999999999943,-1.31,386130.24,1250037.017
600036.SH,20240801,198.28,199.01,195.49,198.16,198.28,-0.12000000000000455,-0.06,409138.81,1332771.463
600036.SH,20240731,196.4,199.92,195.37,198.28,196.4,1.8799999999999955,0.96,595369.65,1948675.368
600036.SH,20240730,196.28,197.43,194.77,196.4,196.59,-0.18999999999999773,-0.1,390781.61,1264925.929
600036.SH,20240729,196.16,197.8,195.07,196.59,196.1,0.4900000000000091,0.25,413475.33,1343740.115
600036.SH,20240726,198.71,200.16,194.53,196.1,198.89,-2.789999999999992,-1.4,601461.67,1952156.132
600036.SH,20240725,201.25,201.86,196.1,198.89,201.01,-2.1200000000000045,-1.05,762078.54,2496804.673
600036.SH,20240724,202.64,203.43,200.1,201.01,201.98,-0.9699999999999989,-0.48,482452.94,1604648.703
600036.SH,20240723,201.98,204.22,201.31,201.98,201.98,0.0,0.0,538754.68,1803269.6
600036.SH,20240722,207.01,207.01,200.46,201.98,207.49,-5.510000000000019,-2.66,808205.77,2694241.975
600036.SH,20240719,205.98,207.79,203.49,207.49,206.52,0.9699999999999989,0.47,810072.18,2749172.01
600036.SH,20240718,206.4,207.49,204.52,206.52,206.4,0.12000000000000455,0.06,598627.17,2036474.28
600036.SH,20240717,204.16,207.13,203.86,206.4,204.7,1.700000000000017,0.83,577954.22,1964635.267
600036.SH,20240716,204.52,205.31,202.7,204.7,204.64,0.060000000000002274,0.03,455792.55,1535668.998
600036.SH,20240715,205.98,206.28,204.28,204.64,205.98,-1.3400000000000034,-0.65,474603.66,1605883.747
600036.SH,20240712,199.98,206.46,199.98,205.98,199.31,6.6699999999999875,3.35,944904.25,3199683.547
600036.SH,20240711,200.4,200.7,198.65,199.31,198.16,1.1500000000000057,0.58,732388.96,2411951.386
600036.SH,20240710,196.96,199.99,196.85,198.16,196.96,1.1999999999999886,0.61,726314.24,2524474.646
600036.SH,20240709,194.22,197.42,192.68,196.96,194.22,2.740000000000009,1.41,621037.01,2124005.154
600036.SH,20240708,193.42,195.59,192.62,194.22,193.59,0.6299999999999955,0.33,545730.02,1855611.836
600036.SH,20240705,198.33,199.02,192.33,193.59,198.33,-4.740000000000009,-2.39,967782.76,3295568.199
600036.SH,20240704,197.36,200.22,197.02,198.33,196.9,1.4300000000000068,0.73,696918.92,2424281.266
600036.SH,20240703,200.05,200.5,196.05,196.9,200.45,-3.549999999999983,-1.77,691372.7,2388331.234
600036.SH,20240702,196.45,201.42,196.33,200.45,196.33,4.119999999999976,2.1,868770.71,3041833.255
600036.SH,20240701,195.36,196.56,193.99,196.33,195.36,0.9699999999999989,0.5,472238.65,1616131.283
600036.SH,20240628,195.42,197.02,194.5,195.36,195.76,-0.39999999999997726,-0.2,525749.4,1799951.939
600036.SH,20240627,194.05,196.22,193.3,195.76,194.62,1.1399999999999864,0.59,555172.6,1894891.373
600036.SH,20240626,195.3,196.33,193.99,194.62,195.99,-1.3700000000000045,-0.7,452638.01,1545807.548
600036.SH,20240625,194.68,196.97,194.11,196.0,194.68,1.3199999999999932,0.68,638160.2,2187945.494
600036.SH,20240624,193.08,195.53,191.36,194.68,192.56,2.1200000000000045,1.1,692589.54,2350203.464
600036.SH,20240621,193.59,194.73,191.36,192.56,194.33,-1.7700000000000102,-0.91,523962.8,1765822.362
600036.SH,20240620,195.19,195.59,193.7,194.33,195.13,-0.799999999999983,-0.41,392466.67,1336247.232
600036.SH,20240619,192.62,196.56,192.33,195.13,192.62,2.509999999999991,1.3,585937.22,1997678.159
600036.SH,20240618,193.48,195.99,192.1,192.62,192.73,-0.10999999999998522,-0.06,453675.39,1538144.777
600036.SH,20240617,191.99,193.13,190.79,192.73,193.19,-0.46000000000000796,-0.24,457682.48,1539063.152
600036.SH,20240614,187.53,194.39,187.53,193.19,187.53,5.659999999999997,3.02,991674.29,3324856.785
600036.SH,20240613,189.7,189.82,186.96,187.53,189.08,-1.5500000000000114,-0.82,550184.21,1808251.998
600036.SH,20240612,190.56,190.62,188.28,189.08,190.62,-1.539999999999992,-0.81,511380.59,1693037.688
600036.SH,20240611,193.02,194.1,189.25,190.62,194.22,-3.5999999999999943,-1.85,690448.31,2309722.313
600036.SH,20240607,194.56,195.7,192.28,194.22,194.28,-0.060000000000002274,-0.03,678265.59,2298090.33
600036.SH,20240606,194.79,195.42,193.02,194.28,194.22,0.060000000000002274,0.03,677240.66,2302856.624
600036.SH,20240605,198.16,198.28,193.65,194.22,197.36,-3.140000000000015,-1.59,691041.22,2359792.656
600036.SH,20240604,195.13,198.16,194.85,197.36,195.13,2.230000000000018,1.14,533788.42,1840296.169
600036.SH,20240603,195.53,196.45,193.82,195.13,195.88,-0.75,-0.38,608111.35,2071791.245
600036.SH,20240531,197.3,197.7,195.88,195.88,196.22,-0.3400000000000034,-0.17,508932.48,1752657.846
600036.SH,20240530,196.85,199.42,195.3,196.22,197.53,-1.3100000000000023,-0.66,559244.84,1928489.154
600036.SH,20240529,198.56,200.33,196.9,197.53,199.02,-1.490000000000009,-0.75,491041.18,1703567.318
600036.SH,20240528,200.56,201.88,198.39,199.02,200.79,-1.7699999999999818,-0.88,476190.58,1660811.058
600036.SH,20240527,199.13,201.19,198.56,200.79,198.5,2.289999999999992,1.15,570938.14,1997775.669
600036.SH,20240524,201.7,202.73,198.05,198.5,202.85,-4.349999999999994,-2.14,870440.0,3051224.758
600036.SH,20240523,205.13,205.76,201.82,202.85,206.05,-3.200000000000017,-1.55,924584.95,3284073.837
600036.SH,20240522,206.96,207.88,204.33,206.05,207.08,-1.0300000000000011,-0.5,664477.39,2398900.244
600036.SH,20240521,207.76,208.68,206.45,207.08,207.88,-0.799999999999983,-0.38,445999.44,1620630.88
600036.SH,20240520,210.56,211.42,206.22,207.88,210.56,-2.680000000000007,-1.27,914250.0,3337501.051
600036.SH,20240517,207.42,210.85,206.05,210.56,207.13,3.430000000000007,1.66,916879.44,3342837.158
600036.SH,20240516,200.45,208.28,199.99,207.13,200.28,6.849999999999994,3.42,1291475.53,4659047.071
600036.SH,20240515,201.88,202.5,198.22,200.28,201.93,-1.6500000000000057,-0.82,674944.06,2361226.415
600036.SH,20240514,205.08,206.45,201.13,201.93,205.19,-3.259999999999991,-1.59,687778.84,2440460.309
600036.SH,20240513,202.5,206.1,201.88,205.19,203.53,1.6599999999999966,0.82,747800.26,2674602.938
600036.SH,20240510,199.08,204.85,198.85,203.53,199.08,4.449999999999989,2.24,940365.7,3331360.84
600036.SH,20240509,197.7,199.59,197.7,199.08,197.53,1.5500000000000114,0.78,512391.31,1782846.432
600036.SH,20240508,198.96,199.76,197.42,197.53,199.25,-1.7199999999999989,-0.86,412861.58,1434042.865
600036.SH,20240507,199.3,199.7,197.88,199.25,199.3,-0.05000000000001137,-0.03,473848.57,1649813.221
600036.SH,20240506,200.56,202.05,198.39,199.3,196.05,3.25,1.66,1000704.94,3501168.456
600036.SH,20240430,196.56,197.59,194.56,196.05,199.3,-3.25,-1.63,868041.8,2982962.844
600036.SH,20240429,196.56,200.9,195.42,199.3,197.02,2.280000000000001,1.16,818064.12,2854804.596
600036.SH,20240426,196.56,199.25,195.53,197.02,196.56,0.46000000000000796,0.23,954898.83,3292052.902
600036.SH,20240425,191.08,196.56,190.73,196.56,191.19,5.3700000000000045,2.81,919481.8,3136628.386
600036.SH,20240424,190.73,191.7,189.13,191.19,190.73,0.46000000000000796,0.24,443383.53,1480785.929
600036.SH,20240423,190.28,193.25,189.88,190.73,190.5,0.22999999999998977,0.12,512452.44,1717681.682
600036.SH,20240422,193.02,195.36,188.85,190.5,192.1,-1.5999999999999943,-0.83,607535.07,2034006.573
600036.SH,20240419,191.76,193.36,190.96,192.1,192.28,-0.18000000000000682,-0.09,540383.5,1818443.521
600036.SH,20240418,190.05,194.85,189.65,192.28,190.28,2.0,1.05,1006574.01,3393695.785
600036.SH,20240417,186.79,191.36,185.53,190.28,187.13,3.1500000000000057,1.68,948211.96,3131202.074
600036.SH,20240416,186.9,188.39,185.42,187.13,187.59,-0.46000000000000796,-0.25,741556.1,2429469.045
600036.SH,20240415,183.42,188.56,183.36,187.59,183.53,4.060000000000002,2.21,764644.73,2503221.029
600036.SH,20240412,184.45,185.53,183.19,183.53,184.56,-1.0300000000000011,-0.56,478204.14,1540845.216
600036.SH,20240411,184.62,185.25,183.59,184.56,185.65,-1.0900000000000034,-0.59,443747.73,1432073.801
600036.SH,20240410,183.93,186.73,183.93,185.65,184.62,1.0300000000000011,0.56,504013.72,1638691.786
600036.SH,20240409,185.71,186.45,184.62,184.62,185.13,-0.5099999999999909,-0.28,384772.07,1248965.235
600036.SH,20240408,184.22,186.05,183.02,185.13,184.16,0.9699999999999989,0.53,477291.23,1544564.957
600036.SH,20240403,185.93,186.45,184.16,184.16,185.99,-1.8300000000000125,-0.98,498081.63,1612691.616
600036.SH,20240402,186.85,188.1,185.36,185.99,186.5,-0.5099999999999909,-0.27,536618.99,1753251.097
600036.SH,20240401,183.88,187.7,183.88,186.5,183.99,2.509999999999991,1.36,570152.32,1861582.316
600036.SH,20240329,183.42,186.5,183.25,183.99,183.88,0.11000000000001364,0.06,514001.31,1663236.764
600036.SH,20240328,184.79,185.71,183.25,183.88,184.56,-0.6800000000000068,-0.37,694744.92,2242513.222
600036.SH,20240327,184.51,186.56,184.05,184.56,185.13,-0.5699999999999932,-0.31,782084.88,2539984.05
600036.SH,20240326,181.71,186.62,181.31,185.13,179.13,6.0,3.35,1244307.91,4014510.51
600036.SH,20240325,177.76,180.05,176.68,179.13,178.28,0.8499999999999943,0.48,483759.02,1514858.505
600036.SH,20240322,180.16,180.28,176.56,178.28,180.28,-2.0,-1.11,552878.52,1722145.156
600036.SH,20240321,178.11,181.48,177.42,180.28,178.16,2.1200000000000045,1.19,646761.08,2040298.376
600036.SH,20240320,175.99,178.28,175.19,178.16,175.99,2.1699999999999875,1.23,498272.25,1544956.631
600036.SH,20240319,177.71,177.76,175.59,175.99,177.88,-1.8899999999999864,-1.06,547025.3,1688506.946
600036.SH,20240318,177.99,179.08,177.13,177.88,178.16,-0.28000000000000114,-0.16,461897.7,1436837.36
600036.SH,20240315,178.51,179.53,177.13,178.16,178.56,-0.4000000000000057,-0.22,520780.63,1621589.213
600036.SH,20240314,179.76,181.25,178.05,178.56,180.11,-1.5500000000000114,-0.86,508174.98,1595073.269
600036.SH,20240313,182.62,182.79,179.59,180.11,182.56,-2.4499999999999886,-1.34,469387.14,1482651.384
600036.SH,20240312,179.53,183.71,178.73,182.56,179.88,2.680000000000007,1.49,769253.75,2447163.517
600036.SH,20240311,180.28,181.42,178.28,179.88,180.96,-1.0800000000000125,-0.6,738537.94,2318402.185
600036.SH,20240308,182.22,182.91,180.28,180.96,182.85,-1.8899999999999864,-1.03,441071.17,1399732.269
600036.SH,20240307,182.11,183.59,181.59,182.85,182.11,0.7399999999999807,0.41,519491.97,1659111.449
600036.SH,20240306,183.65,184.33,182.11,182.11,183.88,-1.7699999999999818,-0.96,516101.77,1655425.115
600036.SH,20240305,179.53,184.05,178.91,183.88,180.11,3.769999999999982,2.09,894028.67,2850224.114
600036.SH,20240304,181.48,182.11,179.82,180.11,182.51,-2.3999999999999773,-1.31,591350.15,1868022.544
600036.SH,20240301,182.39,183.31,181.42,182.51,183.08,-0.5700000000000216,-0.31,427173.92,1361853.701
600036.SH,20240229,182.22,183.99,181.99,183.08,182.96,0.12000000000000455,0.07,498928.29,1595634.178
600036.SH,20240228,184.51,184.51,180.56,182.96,183.88,-0.9199999999999875,-0.5,683707.52,2186677.932
600036.SH,20240227,184.22,185.13,182.79,183.88,184.28,-0.4000000000000057,-0.22,543491.54,1746108.592
600036.SH,20240226,187.76,188.9,183.31,184.28,188.28,-4.0,-2.12,666390.18,2163023.087
600036.SH,20240223,187.48,190.85,186.39,188.28,187.42,0.8600000000000136,0.46,639848.72,2118316.307
600036.SH,20240222,187.48,188.28,185.08,187.42,188.56,-1.1400000000000148,-0.6,752760.38,2461009.465
600036.SH,20240221,179.42,190.79,179.13,188.56,179.42,9.140000000000015,5.09,1528656.12,5003152.628
600036.SH,20240220,180.68,180.68,178.79,179.42,180.68,-1.2600000000000193,-0.7,606404.69,1907541.533
600036.SH,20240219,182.79,182.79,179.48,180.68,179.42,1.2600000000000193,0.7,875490.1,2770406.837
600036.SH,20240208,178.91,179.71,177.25,179.42,178.91,0.5099999999999909,0.29,873004.36,2728137.528
600036.SH,20240207,179.53,179.88,176.05,178.91,179.02,-0.11000000000001364,-0.06,1110510.58,3458135.329
600036.SH,20240206,175.48,179.13,174.85,179.02,175.48,3.5400000000000205,2.02,1062158.43,3296036.54
600036.SH,20240205,172.73,176.85,171.76,175.48,172.73,2.75,1.59,1063978.81,3246673.368
600036.SH,20240202,173.99,175.19,169.36,172.73,173.82,-1.0900000000000034,-0.63,987291.65,2986530.108
600036.SH,20240201,175.25,176.22,172.56,173.82,175.48,-1.6599999999999966,-0.95,859700.09,2621519.218
600036.SH,20240131,176.68,178.22,174.79,175.48,177.13,-1.6500000000000057,-0.93,808949.28,2494516.011
600036.SH,20240130,178.28,179.99,175.88,177.13,179.13,-2.0,-1.12,743999.13,2316762.5
600036.SH,20240129,178.28,180.56,178.11,179.13,177.82,1.3100000000000023,0.74,838824.33,2632393.04
600036.SH,20240126,176.68,179.13,175.19,177.82,176.56,1.259999999999991,0.71,1009915.78,3132788.305
600036.SH,20240125,173.19,177.13,172.45,176.56,171.93,4.6299999999999955,2.69,1234509.22,3791899.866
600036.SH,20240124,172.28,173.08,167.88,171.93,171.36,0.5699999999999932,0.33,974892.39,2904947.629
600036.SH,20240123,171.48,173.42,170.28,171.36,172.85,-1.4899999999999807,-0.86,886055.52,2661547.376
600036.SH,20240122,170.05,174.28,169.71,172.85,169.88,2.969999999999999,1.75,1549702.67,4691297.1
600036.SH,20240119,167.82,170.85,166.51,169.88,169.02,0.8599999999999852,0.51,968616.23,2865398.412
600036.SH,20240118,165.36,169.59,163.42,169.02,166.79,2.230000000000018,1.34,1295126.45,3762050.846
600036.SH,20240117,166.39,169.02,165.88,166.79,166.45,0.3400000000000034,0.2,1308601.46,3843478.823
600036.SH,20240116,163.59,166.45,163.42,166.45,164.39,2.0600000000000023,1.25,853440.24,2469511.282
600036.SH,20240115,162.85,165.36,162.11,164.39,163.08,1.3099999999999739,0.8,482452.29,1383953.76
600036.SH,20240112,161.48,164.45,161.48,163.08,162.16,0.9200000000000159,0.57,577832.01,1652242.626
600036.SH,20240111,159.99,163.25,159.13,162.16,160.28,1.8799999999999955,1.17,735318.26,2082611.272
600036.SH,20240110,160.11,161.99,160.11,160.28,160.96,-0.6800000000000068,-0.42,453640.48,1277638.873
600036.SH,20240109,160.68,161.59,159.42,160.96,160.73,0.2300000000000182,0.14,558663.06,1569684.23
600036.SH,20240108,160.96,163.36,159.71,160.73,161.65,-0.9200000000000159,-0.57,816820.7,2305065.736
600036.SH,20240105,158.56,164.45,157.82,161.65,158.91,2.740000000000009,1.72,1190633.15,3376466.447
600036.SH,20240104,158.62,159.02,156.34,158.91,158.68,0.22999999999998977,0.14,637102.49,1759101.593
600036.SH,20240103,157.59,159.08,157.25,158.68,157.59,1.0900000000000034,0.69,433955.88,1200383.624
600036.SH,20240102,159.71,159.76,157.48,157.59,158.96,-1.3700000000000045,-0.86,542194.8,1500865.548
600036.SH,20231229,159.42,160.28,158.68,158.96,159.93,-0.9699999999999989,-0.61,655773.45,1827818.811
600036.SH,20231228,155.71,160.73,155.71,159.93,155.99,3.9399999999999977,2.53,1061062.85,2953200.858
600036.SH,20231227,156.16,156.39,154.56,155.99,155.82,0.17000000000001592,0.11,410636.87,1117439.216
600036.SH,20231226,157.08,157.08,155.19,155.82,157.31,-1.490000000000009,-0.95,365257.08,997177.589
600036.SH,20231225,157.71,158.39,156.68,157.31,157.76,-0.44999999999998863,-0.29,419033.86,1154001.375
600036.SH,20231222,158.73,159.13,156.62,157.76,158.33,-0.5700000000000216,-0.36,623643.72,1721377.205
600036.SH,20231221,154.16,158.56,153.82,158.33,154.62,3.710000000000008,2.4,759104.81,2082187.758
600036.SH,20231220,156.05,156.62,154.62,154.62,155.94,-1.3199999999999932,-0.85,531128.08,1446520.286
600036.SH,20231219,155.42,156.28,154.39,155.94,155.88,0.060000000000002274,0.04,376573.73,1024185.206
600036.SH,20231218,154.28,156.45,153.71,155.88,155.59,0.28999999999999204,0.19,477164.25,1299068.335
600036.SH,20231215,156.96,160.28,155.42,155.59,154.45,1.1400000000000148,0.74,980686.59,2697705.037
600036.SH,20231214,156.79,157.93,154.45,154.45,155.54,-1.0900000000000034,-0.7,445268.08,1214879.008
600036.SH,20231213,159.53,159.53,155.42,155.54,160.28,-4.740000000000009,-2.96,671239.32,1844591.027
600036.SH,20231212,158.28,160.39,157.76,160.28,158.62,1.6599999999999966,1.05,504201.11,1409339.298
600036.SH,20231211,155.71,159.13,153.71,158.62,157.14,1.4800000000000182,0.94,758085.97,2067921.108
600036.SH,20231208,158.28,159.71,157.14,157.14,158.91,-1.7700000000000102,-1.11,533497.65,1479206.064
600036.SH,20231207,158.68,159.65,155.94,158.91,158.62,0.28999999999999204,0.18,594966.98,1643064.047
600036.SH,20231206,157.48,159.76,156.85,158.62,157.19,1.4300000000000068,0.91,611259.26,1697947.805
600036.SH,20231205,160.33,160.39,157.14,157.19,160.45,-3.259999999999991,-2.03,618901.67,1717656.519
600036.SH,20231204,161.53,162.62,160.11,160.45,161.48,-1.0300000000000011,-0.64,557878.3,1569603.288
600036.SH,20231201,164.11,164.22,160.39,161.48,164.51,-3.030000000000001,-1.84,882736.44,2496795.77
600036.SH,20231130,164.56,165.59,163.42,164.51,164.56,-0.05000000000001137,-0.03,551560.06,1585194.742
600036.SH,20231129,166.85,167.08,163.88,164.56,166.62,-2.0600000000000023,-1.24,620637.52,1789462.813
600036.SH,20231128,168.05,168.51,165.93,166.62,167.99,-1.3700000000000045,-0.82,475165.11,1389229.278
600036.SH,20231127,171.42,171.59,167.36,167.99,171.42,-3.4299999999999784,-2.0,581019.58,1714186.982
600036.SH,20231124,171.76,171.99,171.02,171.42,172.22,-0.8000000000000114,-0.46,291162.76,873539.196
600036.SH,20231123,171.53,172.62,171.13,172.22,172.33,-0.11000000000001364,-0.06,299793.83,900540.283
600036.SH,20231122,173.13,173.76,172.28,172.33,173.88,-1.549999999999983,-0.89,273705.42,828342.908
600036.SH,20231121,175.71,176.39,173.53,173.88,174.73,-0.8499999999999943,-0.49,488544.7,1497630.759
600036.SH,20231120,173.36,174.79,172.22,174.73,173.31,1.4199999999999875,0.82,369227.08,1123420.442
600036.SH,20231117,174.05,174.39,171.99,173.31,174.51,-1.1999999999999886,-0.69,432452.82,1308022.703
600036.SH,20231116,175.25,175.82,173.53,174.51,175.08,-0.5700000000000216,-0.33,315719.93,965161.754
600036.SH,20231115,173.99,175.82,173.65,175.08,172.56,2.5200000000000102,1.46,601939.6,1842095.992
600036.SH,20231114,170.68,172.56,170.62,172.56,170.39,2.170000000000016,1.27,448342.67,1347710.79
600036.SH,20231113,172.39,172.96,169.19,170.39,172.33,-1.9400000000000261,-1.13,634242.73,1891693.842
600036.SH,20231110,174.28,174.62,171.99,172.33,175.19,-2.859999999999985,-1.63,516964.62,1561581.974
600036.SH,20231109,174.56,175.88,174.39,175.19,174.85,0.3400000000000034,0.19,327649.58,1003833.045
600036.SH,20231108,175.65,175.88,174.28,174.85,175.99,-1.1400000000000148,-0.65,445182.98,1363161.957
600036.SH,20231107,177.93,177.93,175.13,175.99,177.93,-1.9399999999999977,-1.09,516240.67,1589834.114
600036.SH,20231106,177.99,179.13,176.91,177.93,177.08,0.8499999999999943,0.48,519823.85,1617714.882
600036.SH,20231103,175.31,177.36,174.85,177.08,175.31,1.7700000000000102,1.01,439568.79,1357177.293
600036.SH,20231102,174.85,176.05,174.33,175.31,173.99,1.3199999999999932,0.76,364667.71,1118895.486
600036.SH,20231101,175.99,176.45,173.88,173.99,175.76,-1.7699999999999818,-1.01,529897.07,1617976.148
600036.SH,20231031,175.65,177.08,174.91,175.76,176.56,-0.8000000000000114,-0.45,528015.99,1624462.29
600036.SH,20231030,177.19,177.88,174.56,176.56,180.16,-3.5999999999999943,-2.0,838500.56,2582604.676
600036.SH,20231027,179.71,180.85,177.99,180.16,179.99,0.1699999999999875,0.09,391452.76,1231933.968
600036.SH,20231026,179.19,181.42,178.62,179.99,179.53,0.46000000000000796,0.26,287029.85,904374.422
600036.SH,20231025,180.56,181.42,178.28,179.53,178.85,0.6800000000000068,0.38,375693.32,1179249.724
600036.SH,20231024,179.31,179.48,177.36,178.85,178.45,0.4000000000000057,0.22,365526.63,1142319.006
600036.SH,20231023,180.51,180.85,177.13,178.45,180.85,-2.4000000000000057,-1.33,393801.84,1232365.016
600036.SH,20231020,179.93,181.76,179.42,180.85,180.39,0.46000000000000796,0.26,372589.37,1178535.483
600036.SH,20231019,185.13,185.13,180.11,180.39,185.65,-5.260000000000019,-2.83,604293.38,1922080.369
600036.SH,20231018,185.65,186.5,185.19,185.65,185.82,-0.1699999999999875,-0.09,249316.67,810933.178
600036.SH,20231017,185.08,186.28,184.11,185.82,184.62,1.1999999999999886,0.65,286229.14,928757.316
600036.SH,20231016,186.16,186.62,184.22,184.62,186.33,-1.710000000000008,-0.92,286774.14,928068.013
600036.SH,20231013,187.3,187.88,185.76,186.33,188.96,-2.6299999999999955,-1.39,410371.87,1341527.525
600036.SH,20231012,188.5,190.45,187.3,188.96,185.42,3.5400000000000205,1.91,617459.63,2041713.576
600036.SH,20231011,187.65,187.7,185.13,185.42,186.22,-0.8000000000000114,-0.43,376091.24,1226529.938
600036.SH,20231010,189.25,189.3,186.22,186.22,186.16,0.060000000000002274,0.03,342636.98,1123856.356
600036.SH,20231009,186.85,186.85,185.02,186.16,188.39,-2.2299999999999898,-1.18,361342.67,1176010.754
600036.SH,20230928,188.68,189.36,187.13,188.39,187.53,0.8599999999999852,0.46,388564.69,1280959.169
600036.SH,20230927,187.99,189.08,187.13,187.53,187.42,0.11000000000001364,0.06,352466.79,1159673.83
600036.SH,20230926,188.16,189.02,187.13,187.42,188.56,-1.1400000000000148,-0.6,322023.56,1058673.65
600036.SH,20230925,190.16,190.16,187.99,188.56,190.5,-1.9399999999999977,-1.02,456515.41,1506238.619
