indiv_din_ts_code,indiv_din_trade_date,indiv_din_close,indiv_din_turnover_rate,indiv_din_turnover_rate_f,indiv_din_volume_ratio,indiv_din_pe,indiv_din_pe_ttm,indiv_din_pb,indiv_din_ps,indiv_din_ps_ttm,indiv_din_dv_ratio,indiv_din_dv_ttm,indiv_din_total_share,indiv_din_float_share,indiv_din_free_share,indiv_din_total_mv,indiv_din_circ_mv
600036.SH,20240820,33.48,0.2054,0.4002,0.99,5.7595,5.7896,0.919,2.4898,2.5212,5.1911,5.89,2521984.5601,2062894.4429,1058737.0295,84436043.0721,69065705.9483
600036.SH,20240819,33.42,0.205,0.3994,1.04,5.7492,5.7793,0.9173,2.4854,2.5167,5.2005,5.9006,2521984.5601,2062894.4429,1058737.0295,84284723.9985,68941932.2817
600036.SH,20240816,33.15,0.2029,0.3953,0.99,5.7028,5.7326,0.9099,2.4653,2.4964,5.2428,5.9487,2521984.5601,2062894.4429,1058737.0295,83603788.1673,68384950.7821
600036.SH,20240815,32.76,0.3586,0.6987,2.1,5.6357,5.6651,0.8992,2.4363,2.467,5.3052,6.0195,2521984.5601,2062894.4429,1058737.0295,82620214.1889,67580421.9494
600036.SH,20240814,31.86,0.1369,0.2668,0.76,5.4809,5.5095,0.8745,2.3694,2.3992,5.4551,6.1895,2521984.5601,2062894.4429,1058737.0295,80350428.0848,65723816.9508
600036.SH,20240813,31.94,0.1369,0.2667,0.67,5.4946,5.5233,0.8767,2.3753,2.4052,5.4414,6.174,2521984.5601,2062894.4429,1058737.0295,80552186.8496,65888848.5062
600036.SH,20240812,32.12,0.1546,0.3012,0.67,5.5256,5.5545,0.8817,2.3887,2.4188,5.4109,6.1394,2521984.5601,2062894.4429,1058737.0295,81006144.0704,66260169.5059
600036.SH,20240809,32.33,0.234,0.456,1.06,5.5617,5.5908,0.8874,2.4043,2.4346,5.3758,6.0996,2521984.5601,2062894.4429,1058737.0295,81535760.828,66693377.339
600036.SH,20240808,31.93,0.1913,0.3727,0.86,5.4929,5.5216,0.8765,2.3746,2.4045,5.4431,6.176,2521984.5601,2062894.4429,1058737.0295,80526967.004,65868219.5618
600036.SH,20240807,31.58,0.1894,0.3691,0.78,5.4327,5.4611,0.8668,2.3485,2.3781,5.5035,6.2444,2521984.5601,2062894.4429,1058737.0295,79644272.408,65146206.5068
600036.SH,20240806,31.7,0.2494,0.4859,1.09,5.4533,5.4818,0.8701,2.3575,2.3872,5.4826,6.2208,2521984.5601,2062894.4429,1058737.0295,79946910.5552,65393753.8399
600036.SH,20240805,32.1,0.2833,0.552,1.33,5.5221,5.551,0.8811,2.3872,2.4173,5.4143,6.1433,2521984.5601,2062894.4429,1058737.0295,80955704.3792,66218911.6171
600036.SH,20240802,32.28,0.1872,0.3647,0.8,5.5531,5.5821,0.8861,2.4006,2.4308,5.3841,6.109,2521984.5601,2062894.4429,1058737.0295,81409661.6,66590232.6168
600036.SH,20240801,32.71,0.1983,0.3864,0.74,5.6271,5.6565,0.8979,2.4326,2.4632,5.3133,6.0287,2521984.5601,2062894.4429,1058737.0295,82494114.9609,67477277.2273
600036.SH,20240731,32.73,0.2886,0.5623,1.12,5.6305,5.6599,0.8984,2.4341,2.4647,5.3101,6.025,2521984.5601,2062894.4429,1058737.0295,82544554.6521,67518535.1161
600036.SH,20240730,32.42,0.1894,0.3691,0.7,5.5772,5.6063,0.8899,2.411,2.4414,5.3609,6.0826,2521984.5601,2062894.4429,1058737.0295,81762739.4384,66879037.8388
600036.SH,20240729,32.45,0.2004,0.3905,0.65,5.5824,5.6115,0.8907,2.4132,2.4436,5.3559,6.077,2521984.5601,2062894.4429,1058737.0295,81838398.9752,66940924.6721
600036.SH,20240726,32.37,0.2916,0.5681,0.88,5.5686,5.5977,0.8885,2.4073,2.4376,5.3692,6.092,2521984.5601,2062894.4429,1058737.0295,81636640.2104,66775893.1167
600036.SH,20240725,32.83,0.3694,0.7198,1.18,5.6477,5.6772,0.9012,2.4415,2.4723,5.2939,6.0067,2521984.5601,2062894.4429,1058737.0295,82796753.1081,67724824.5604
600036.SH,20240724,33.18,0.2339,0.4557,0.72,5.7079,5.7378,0.9108,2.4675,2.4986,5.2381,5.9433,2521984.5601,2062894.4429,1058737.0295,83679447.7041,68446837.6154
600036.SH,20240723,33.34,0.2612,0.5089,0.83,5.7355,5.7654,0.9152,2.4794,2.5107,5.2129,5.9148,2521984.5601,2062894.4429,1058737.0295,84082965.2337,68776900.7263
600036.SH,20240722,33.34,0.3918,0.7634,1.39,5.7355,5.7654,0.9152,2.4794,2.5107,5.2129,5.9148,2521984.5601,2062894.4429,1058737.0295,84082965.2337,68776900.7263
600036.SH,20240719,34.25,0.3927,0.7651,1.33,5.892,5.9228,0.9401,2.5471,2.5792,5.0744,5.7576,2521984.5601,2062894.4429,1058737.0295,86377971.1834,70654134.6693
600036.SH,20240718,34.09,0.2902,0.5654,0.94,5.8645,5.8951,0.9357,2.5352,2.5671,5.0983,5.7846,2521984.5601,2062894.4429,1058737.0295,85974453.6538,70324071.5585
600036.SH,20240717,34.07,0.2802,0.5459,0.87,5.861,5.8917,0.9352,2.5337,2.5656,5.1012,5.788,2521984.5601,2062894.4429,1058737.0295,85924013.9626,70282813.6696
600036.SH,20240716,33.79,0.2209,0.4305,0.65,5.8129,5.8432,0.9275,2.5129,2.5445,5.1435,5.836,2521984.5601,2062894.4429,1058737.0295,85217858.2858,69705203.2256
600036.SH,20240715,33.78,0.2301,0.4483,0.66,5.8112,5.8415,0.9272,2.5121,2.5438,5.145,5.8377,2521984.5601,2062894.4429,1058737.0295,85192638.4402,69684574.2812
600036.SH,20240712,34.0,0.458,0.8925,1.31,5.849,5.8796,0.9333,2.5285,2.5604,5.1117,10.9117,2521984.5601,2062894.4429,1058737.0295,85747475.0434,70138411.0586
600036.SH,20240711,32.9,0.355,0.6918,1.03,5.6598,5.6893,0.9031,2.4467,2.4775,5.2827,11.2765,2521984.5601,2062894.4429,1058737.0295,82973292.0273,67869227.1714
600036.SH,20240710,34.68,0.3521,0.686,1.03,5.966,5.9971,0.9031,2.5791,2.6116,5.0115,5.0115,2521984.5601,2062894.4429,1058737.0295,87462424.5443,71541179.2798
600036.SH,20240709,34.47,0.3011,0.5866,0.82,5.9299,5.9608,0.8976,2.5635,2.5958,5.0421,5.0421,2521984.5601,2062894.4429,1058737.0295,86932807.7866,71107971.4468
600036.SH,20240708,33.99,0.2645,0.5155,0.74,5.8473,5.8778,0.8851,2.5278,2.5596,5.1133,5.1133,2521984.5601,2062894.4429,1058737.0295,85722255.1978,70117782.1142
600036.SH,20240705,33.88,0.4691,0.9141,1.49,5.8284,5.8588,0.8822,2.5196,2.5513,5.1299,5.1299,2521984.5601,2062894.4429,1058737.0295,85444836.8962,69890863.7255
600036.SH,20240704,34.71,0.3378,0.6583,1.12,5.9711,6.0023,0.9038,2.5813,2.6138,5.0072,5.0072,2521984.5601,2062894.4429,1058737.0295,87538084.0811,71603066.1131
600036.SH,20240703,34.46,0.3351,0.653,1.2,5.9281,5.9591,0.8973,2.5627,2.595,5.0435,5.0435,2521984.5601,2062894.4429,1058737.0295,86907587.941,71087342.5023
600036.SH,20240702,35.08,0.4211,0.8206,1.64,6.0348,6.0663,0.9135,2.6088,2.6417,4.9544,4.9544,2521984.5601,2062894.4429,1058737.0295,88471218.3683,72366337.0569
600036.SH,20240701,34.36,0.2289,0.446,0.82,5.9109,5.9418,0.8947,2.5553,2.5875,5.0582,5.0582,2521984.5601,2062894.4429,1058737.0295,86655389.485,70881053.058
600036.SH,20240628,34.19,0.2549,0.4966,0.92,5.8817,5.9124,0.8903,2.5426,2.5747,5.0833,5.0833,2521984.5601,2062894.4429,1058737.0295,86226652.1098,70530361.0028
600036.SH,20240627,34.26,0.2691,0.5244,1.03,5.8937,5.9245,0.8921,2.5478,2.5799,5.073,5.073,2521984.5601,2062894.4429,1058737.0295,86403191.029,70674763.6138
600036.SH,20240626,34.06,0.2194,0.4275,0.8,5.8593,5.8899,0.8869,2.533,2.5649,5.1027,5.1027,2521984.5601,2062894.4429,1058737.0295,85898794.117,70262184.7252
600036.SH,20240625,34.3,0.3094,0.6028,1.2,5.9006,5.9314,0.8932,2.5508,2.583,5.067,5.067,2521984.5601,2062894.4429,1058737.0295,86504070.4114,70757279.3915
600036.SH,20240624,34.07,0.3357,0.6542,1.43,5.861,5.8917,0.8872,2.5337,2.5656,5.1012,5.1012,2521984.5601,2062894.4429,1058737.0295,85924013.9626,70282813.6696
600036.SH,20240621,33.7,0.254,0.4949,0.91,5.7974,5.8277,0.8775,2.5062,2.5378,5.1573,5.1573,2521984.5601,2062894.4429,1058737.0295,84990879.6754,69519542.7257
600036.SH,20240620,34.01,0.1903,0.3707,0.65,5.8507,5.8813,0.8856,2.5293,2.5611,5.1102,5.1102,2521984.5601,2062894.4429,1058737.0295,85772694.889,70159040.003
600036.SH,20240619,34.15,0.284,0.5534,0.99,5.8748,5.9055,0.8893,2.5397,2.5717,5.0893,5.0893,2521984.5601,2062894.4429,1058737.0295,86125772.7274,70447845.225
600036.SH,20240618,33.71,0.2199,0.4285,0.71,5.7991,5.8294,0.8778,2.5069,2.5385,5.1557,5.1557,2521984.5601,2062894.4429,1058737.0295,85016099.521,69540171.6702
600036.SH,20240617,33.73,0.2219,0.4323,0.67,5.8025,5.8329,0.8783,2.5084,2.54,5.1527,5.1527,2521984.5601,2062894.4429,1058737.0295,85066539.2122,69581429.559
600036.SH,20240614,33.81,0.4807,0.9367,1.6,5.8163,5.8467,0.8804,2.5144,2.5461,5.1405,5.1405,2521984.5601,2062894.4429,1058737.0295,85268297.977,69746461.1144
600036.SH,20240613,32.82,0.2667,0.5197,0.85,5.646,5.6755,0.8546,2.4408,2.4715,5.2955,5.2955,2521984.5601,2062894.4429,1058737.0295,82771533.2625,67704195.616
600036.SH,20240612,33.09,0.2479,0.483,0.78,5.6925,5.7222,0.8617,2.4608,2.4918,5.2523,5.2523,2521984.5601,2062894.4429,1058737.0295,83452469.0937,68261177.1156
600036.SH,20240611,33.36,0.3347,0.6521,1.08,5.7389,5.7689,0.8687,2.4809,2.5122,5.2098,5.2098,2521984.5601,2062894.4429,1058737.0295,84133404.9249,68818158.6151
600036.SH,20240607,33.99,0.3288,0.6406,1.12,5.8473,5.8778,0.8851,2.5278,2.5596,5.1133,5.1133,2521984.5601,2062894.4429,1058737.0295,85722255.1978,70117782.1142
600036.SH,20240606,34.0,0.3283,0.6397,1.17,5.849,5.8796,0.8853,2.5285,2.5604,5.1117,5.1117,2521984.5601,2062894.4429,1058737.0295,85747475.0434,70138411.0586
600036.SH,20240605,33.99,0.335,0.6527,1.28,5.8473,5.8778,0.8851,2.5278,2.5596,5.1133,5.1133,2521984.5601,2062894.4429,1058737.0295,85722255.1978,70117782.1142
600036.SH,20240604,34.54,0.2588,0.5042,1.01,5.9419,5.9729,0.8994,2.5687,2.601,5.0318,5.0318,2521984.5601,2062894.4429,1058737.0295,87109346.7059,71252374.0578
600036.SH,20240603,34.15,0.2948,0.5744,1.17,5.8748,5.9055,0.8893,2.5397,2.5717,5.0893,5.0893,2521984.5601,2062894.4429,1058737.0295,86125772.7274,70447845.225
600036.SH,20240531,34.28,0.2467,0.4807,0.86,5.8972,5.928,0.8926,2.5493,2.5814,5.07,5.07,2521984.5601,2062894.4429,1058737.0295,86453630.7202,70716021.5026
600036.SH,20240530,34.34,0.2711,0.5282,0.84,5.9075,5.9384,0.8942,2.5538,2.586,5.0611,5.0611,2521984.5601,2062894.4429,1058737.0295,86604949.7938,70839795.1692
600036.SH,20240529,34.57,0.238,0.4638,0.7,5.9471,5.9781,0.9002,2.5709,2.6033,5.0275,5.0275,2521984.5601,2062894.4429,1058737.0295,87185006.2427,71314260.8911
600036.SH,20240528,34.83,0.2308,0.4498,0.68,5.9918,6.0231,0.907,2.5902,2.6229,4.9899,4.9899,2521984.5601,2062894.4429,1058737.0295,87840722.2283,71850613.4462
600036.SH,20240527,35.14,0.2768,0.5393,0.75,6.0451,6.0767,0.915,2.6133,2.6462,4.9459,4.9459,2521984.5601,2062894.4429,1058737.0295,88622537.4419,72490110.7235
600036.SH,20240524,34.74,0.422,0.8221,1.13,5.9763,6.0075,0.9046,2.5835,2.6161,5.0029,5.0029,2521984.5601,2062894.4429,1058737.0295,87613743.6179,71664952.9463
600036.SH,20240523,35.5,0.4482,0.8733,1.09,6.107,6.139,0.9244,2.6401,2.6733,4.8958,4.8958,2521984.5601,2062894.4429,1058737.0295,89530451.8836,73232752.723
600036.SH,20240522,36.06,0.3221,0.6276,0.78,6.2034,6.2358,0.939,2.6817,2.7155,4.8197,4.8197,2521984.5601,2062894.4429,1058737.0295,90942763.2372,74387973.611
600036.SH,20240521,36.24,0.2162,0.4213,0.5,6.2343,6.2669,0.9437,2.6951,2.729,4.7958,4.7958,2521984.5601,2062894.4429,1058737.0295,91396720.458,74759294.6107
600036.SH,20240520,36.38,0.4432,0.8635,1.06,6.2584,6.2911,0.9473,2.7055,2.7396,4.7773,4.7773,2521984.5601,2062894.4429,1058737.0295,91749798.2964,75048099.8327
600036.SH,20240517,36.85,0.4445,0.866,1.06,6.3393,6.3724,0.9596,2.7405,2.775,4.7164,4.7164,2521984.5601,2062894.4429,1058737.0295,92935131.0397,76017660.2209
600036.SH,20240516,36.25,0.6261,1.2198,1.81,6.2361,6.2686,0.9439,2.6958,2.7298,4.7945,4.7945,2521984.5601,2062894.4429,1058737.0295,91421940.3036,74779923.5551
600036.SH,20240515,35.05,0.3272,0.6375,1.02,6.0296,6.0611,0.9127,2.6066,2.6394,4.9586,4.9586,2521984.5601,2062894.4429,1058737.0295,88395558.8315,72304450.2236
600036.SH,20240514,35.34,0.3334,0.6496,1.11,6.0795,6.1113,0.9202,2.6282,2.6613,4.9179,4.9179,2521984.5601,2062894.4429,1058737.0295,89126934.3539,72902689.6121
600036.SH,20240513,35.91,0.3625,0.7063,1.12,6.1776,6.2099,0.9351,2.6705,2.7042,4.8399,4.8399,2521984.5601,2062894.4429,1058737.0295,90564465.5532,74078539.4445
600036.SH,20240510,35.62,0.4558,0.8882,1.44,6.1277,6.1597,0.9275,2.649,2.6824,4.8793,4.8793,2521984.5601,2062894.4429,1058737.0295,89833090.0308,73480300.0561
600036.SH,20240509,34.84,0.2484,0.484,0.72,5.9935,6.0248,0.9072,2.591,2.6236,4.9885,4.9885,2521984.5601,2062894.4429,1058737.0295,87865942.0739,71871242.3906
600036.SH,20240508,34.57,0.2001,0.39,0.5,5.9471,5.9781,0.9002,2.5709,2.6033,5.0275,5.0275,2521984.5601,2062894.4429,1058737.0295,87185006.2427,71314260.8911
600036.SH,20240507,34.87,0.2297,0.4476,0.52,5.9987,6.03,0.908,2.5932,2.6259,4.9842,4.9842,2521984.5601,2062894.4429,1058737.0295,87941601.6107,71933129.2239
600036.SH,20240506,34.88,0.4851,0.9452,1.25,6.0004,6.0317,0.9083,2.594,2.6266,4.9828,4.9828,2521984.5601,2062894.4429,1058737.0295,87966821.4563,71953758.1684
600036.SH,20240430,34.31,0.4208,0.8199,1.19,5.9023,5.9332,0.8934,2.5516,2.5837,5.0656,5.0656,2521984.5601,2062894.4429,1058737.0295,86529290.257,70777908.3359
600036.SH,20240429,34.88,0.3966,0.7727,1.19,6.0004,6.0004,0.95,2.594,2.594,4.9828,4.9828,2521984.5601,2062894.4429,1058737.0295,87966821.4563,71953758.1684
600036.SH,20240426,34.48,0.4629,0.9019,1.58,5.9316,5.9316,0.9391,2.5642,2.5642,5.0406,5.0406,2521984.5601,2062894.4429,1058737.0295,86958027.6322,71128600.3912
600036.SH,20240425,34.4,0.4457,0.8685,1.48,5.9178,5.9178,0.937,2.5583,2.5583,5.0523,5.0523,2521984.5601,2062894.4429,1058737.0295,86756268.8674,70963568.8358
600036.SH,20240424,33.46,0.2149,0.4188,0.61,5.7561,5.7561,0.9114,2.4883,2.4883,5.1942,5.1942,2521984.5601,2062894.4429,1058737.0295,84385603.3809,69024448.0594
600036.SH,20240423,33.38,0.2484,0.484,0.67,5.7423,5.7423,0.9092,2.4824,2.4824,5.2067,5.2067,2521984.5601,2062894.4429,1058737.0295,84183844.6161,68859416.504
600036.SH,20240422,33.34,0.2945,0.5738,0.76,5.7355,5.7355,0.9081,2.4794,2.4794,5.2129,5.2129,2521984.5601,2062894.4429,1058737.0295,84082965.2337,68776900.7263
600036.SH,20240419,33.62,0.262,0.5104,0.69,5.7836,5.7836,0.9157,2.5002,2.5002,5.1695,5.1695,2521984.5601,2062894.4429,1058737.0295,84789120.9106,69354511.1703
600036.SH,20240418,33.65,0.4879,0.9507,1.49,5.7888,5.7888,0.9165,2.5025,2.5025,5.1649,5.1649,2521984.5601,2062894.4429,1058737.0295,84864780.4474,69416398.0036
600036.SH,20240417,33.3,0.4597,0.8956,1.62,5.7286,5.7286,0.907,2.4764,2.4764,5.2192,5.2192,2521984.5601,2062894.4429,1058737.0295,83982085.8513,68694384.9486
600036.SH,20240416,32.75,0.3595,0.7004,1.44,5.634,5.634,0.892,2.4355,2.4355,5.3069,5.3069,2521984.5601,2062894.4429,1058737.0295,82594994.3433,67559793.005
600036.SH,20240415,32.83,0.3707,0.7222,1.67,5.6477,5.6477,0.8942,2.4415,2.4415,5.2939,5.2939,2521984.5601,2062894.4429,1058737.0295,82796753.1081,67724824.5604
600036.SH,20240412,32.12,0.2318,0.4517,1.04,5.5256,5.5256,0.8749,2.3887,2.3887,5.4109,5.4109,2521984.5601,2062894.4429,1058737.0295,81006144.0704,66260169.5059
600036.SH,20240411,32.3,0.2151,0.4191,0.92,5.5565,5.5565,0.8798,2.4021,2.4021,5.3808,5.3808,2521984.5601,2062894.4429,1058737.0295,81460101.2912,66631490.5057
600036.SH,20240410,32.49,0.2443,0.4761,1.02,5.5892,5.5892,0.8849,2.4162,2.4162,5.3493,5.3493,2521984.5601,2062894.4429,1058737.0295,81939278.3576,67023440.4498
600036.SH,20240409,32.31,0.1865,0.3634,0.74,5.5583,5.5583,0.88,2.4028,2.4028,5.3791,5.3791,2521984.5601,2062894.4429,1058737.0295,81485321.1368,66652119.4501
600036.SH,20240408,32.4,0.2314,0.4508,0.85,5.5738,5.5738,0.8825,2.4095,2.4095,5.3642,5.3642,2521984.5601,2062894.4429,1058737.0295,81712299.7472,66837779.95
600036.SH,20240403,32.23,0.2414,0.4704,0.8,5.5445,5.5445,0.8779,2.3969,2.3969,5.3925,5.3925,2521984.5601,2062894.4429,1058737.0295,81283562.372,66487087.8947
600036.SH,20240402,32.55,0.2601,0.5068,0.71,5.5996,5.5996,0.8866,2.4207,2.4207,5.3395,5.3395,2521984.5601,2062894.4429,1058737.0295,82090597.4313,67147214.1164
600036.SH,20240401,32.64,0.2764,0.5385,0.77,5.615,5.615,0.889,2.4274,2.4274,5.3247,5.3247,2521984.5601,2062894.4429,1058737.0295,82317576.0417,67332874.6163
600036.SH,20240329,32.2,0.2492,0.4855,0.68,5.5393,5.5393,0.877,2.3946,2.3946,5.3975,5.3975,2521984.5601,2062894.4429,1058737.0295,81207902.8352,66425201.0614
600036.SH,20240328,32.18,0.3368,0.6562,0.94,5.5359,5.5359,0.8765,2.3932,2.3932,5.4009,5.4009,2521984.5601,2062894.4429,1058737.0295,81157463.144,66383943.1725
600036.SH,20240327,32.3,0.3791,0.7387,1.14,5.5565,5.5565,0.8798,2.4021,2.4021,5.3808,5.3808,2521984.5601,2062894.4429,1058737.0295,81460101.2912,66631490.5057
600036.SH,20240326,32.4,0.6032,1.1753,2.28,5.5738,5.5738,0.8825,2.4095,2.4095,5.3642,5.3642,2521984.5601,2062894.4429,1058737.0295,81712299.7472,66837779.95
600036.SH,20240325,31.35,0.2345,0.4569,0.89,5.7288,5.3931,0.8271,2.2932,2.3314,5.5438,5.5438,2521984.5601,2062894.4429,1058737.0295,79064215.9591,64671740.7849
600036.SH,20240322,31.2,0.268,0.5222,1.03,5.7014,5.3673,0.8231,2.2822,2.3203,5.5705,5.5705,2521984.5601,2062894.4429,1058737.0295,78685918.2751,64362306.6185
600036.SH,20240321,31.55,0.3135,0.6109,1.28,5.7653,5.4275,0.8324,2.3078,2.3463,5.5087,5.5087,2521984.5601,2062894.4429,1058737.0295,79568612.8712,65084319.6735
600036.SH,20240320,31.18,0.2415,0.4706,0.99,5.6977,5.3639,0.8226,2.2807,2.3188,5.5741,5.5741,2521984.5601,2062894.4429,1058737.0295,78635478.5839,64321048.7296
600036.SH,20240319,30.8,0.2652,0.5167,1.0,5.6283,5.2985,0.8126,2.2529,2.2905,5.6428,5.6428,2521984.5601,2062894.4429,1058737.0295,77677124.4511,63537148.8413
600036.SH,20240318,31.13,0.2239,0.4363,0.77,5.6886,5.3553,0.8213,2.2771,2.3151,5.583,5.583,2521984.5601,2062894.4429,1058737.0295,78509379.3559,64217904.0075
600036.SH,20240315,31.18,0.2525,0.4919,0.89,5.6977,5.3639,0.8226,2.2807,2.3188,5.5741,5.5741,2521984.5601,2062894.4429,1058737.0295,78635478.5839,64321048.7296
600036.SH,20240314,31.25,0.2463,0.48,0.86,5.7105,5.3759,0.8245,2.2858,2.324,5.5616,5.5616,2521984.5601,2062894.4429,1058737.0295,78812017.5031,64465451.3406
600036.SH,20240313,31.52,0.2275,0.4433,0.79,5.7599,5.4224,0.8316,2.3056,2.3441,5.5139,5.5139,2521984.5601,2062894.4429,1058737.0295,79492953.3344,65022432.8402
600036.SH,20240312,31.95,0.3729,0.7266,1.24,5.8384,5.4963,0.8429,2.337,2.3761,5.4397,5.4397,2521984.5601,2062894.4429,1058737.0295,80577406.6952,65909477.4507
600036.SH,20240311,31.48,0.358,0.6976,1.25,5.7525,5.4155,0.8305,2.3027,2.3411,5.5209,5.5209,2521984.5601,2062894.4429,1058737.0295,79392073.9519,64939917.0625
600036.SH,20240308,31.67,0.2138,0.4166,0.75,5.7873,5.4482,0.8355,2.3166,2.3552,5.4878,5.4878,2521984.5601,2062894.4429,1058737.0295,79871251.0184,65331867.0066
600036.SH,20240307,32.0,0.2518,0.4907,0.89,5.8476,5.5049,0.8443,2.3407,2.3798,5.4312,5.4312,2521984.5601,2062894.4429,1058737.0295,80703505.9232,66012622.1728
600036.SH,20240306,31.87,0.2502,0.4875,0.83,5.8238,5.4826,0.8408,2.3312,2.3701,5.4534,5.4534,2521984.5601,2062894.4429,1058737.0295,80375647.9304,65744445.8952
600036.SH,20240305,32.18,0.4334,0.8444,1.63,5.8805,5.5359,0.849,2.3539,2.3932,5.4009,5.4009,2521984.5601,2062894.4429,1058737.0295,81157463.144,66383943.1725
600036.SH,20240304,31.52,0.2867,0.5585,1.05,5.7599,5.4224,0.8316,2.3056,2.3441,5.5139,5.5139,2521984.5601,2062894.4429,1058737.0295,79492953.3344,65022432.8402
600036.SH,20240301,31.94,0.2071,0.4035,0.7,5.8366,5.4946,0.8427,2.3363,2.3753,5.4414,5.4414,2521984.5601,2062894.4429,1058737.0295,80552186.8496,65888848.5062
600036.SH,20240229,32.04,0.2419,0.4712,0.76,5.8549,5.5118,0.8453,2.3436,2.3827,5.4245,5.4245,2521984.5601,2062894.4429,1058737.0295,80804385.3056,66095137.9505
600036.SH,20240228,32.02,0.3314,0.6458,0.83,5.8512,5.5084,0.8448,2.3422,2.3813,5.4278,5.4278,2521984.5601,2062894.4429,1058737.0295,80753945.6144,66053880.0617
600036.SH,20240227,32.18,0.2635,0.5133,0.65,5.8805,5.5359,0.849,2.3539,2.3932,5.4009,5.4009,2521984.5601,2062894.4429,1058737.0295,81157463.144,66383943.1725
600036.SH,20240226,32.25,0.323,0.6294,0.76,5.8933,5.5479,0.8508,2.359,2.3984,5.3891,5.3891,2521984.5601,2062894.4429,1058737.0295,81334002.0632,66528345.7835
600036.SH,20240223,32.95,0.3102,0.6044,0.69,6.0212,5.6684,0.8693,2.4102,2.4504,5.2746,5.2746,2521984.5601,2062894.4429,1058737.0295,83099391.2553,67972371.8936
600036.SH,20240222,32.8,0.3649,0.711,0.75,5.9938,5.6426,0.8654,2.3992,2.4393,5.2988,5.2988,2521984.5601,2062894.4429,1058737.0295,82721093.5713,67662937.7271
600036.SH,20240221,33.0,0.741,1.4438,1.69,6.0303,5.677,0.8706,2.4139,2.4541,5.2667,5.2667,2521984.5601,2062894.4429,1058737.0295,83225490.4833,68075516.6157
600036.SH,20240220,31.4,0.294,0.5728,0.61,5.7379,5.4017,0.8284,2.2968,2.3352,5.535,5.535,2521984.5601,2062894.4429,1058737.0295,79190315.1871,64774885.5071
600036.SH,20240219,31.62,0.4244,0.8269,0.86,5.7781,5.4396,0.8342,2.3129,2.3515,5.4965,5.4965,2521984.5601,2062894.4429,1058737.0295,79745151.7904,65228722.2845
600036.SH,20240208,31.4,0.4232,0.8246,0.86,5.7379,5.4017,0.8284,2.2968,2.3352,5.535,5.535,2521984.5601,2062894.4429,1058737.0295,79190315.1871,64774885.5071
600036.SH,20240207,31.31,0.5383,1.0489,1.16,5.7215,5.3862,0.826,2.2902,2.3285,5.5509,5.5509,2521984.5601,2062894.4429,1058737.0295,78963336.5767,64589225.0072
600036.SH,20240206,31.33,0.5149,1.0032,1.19,5.7251,5.3897,0.8266,2.2917,2.3299,5.5474,5.5474,2521984.5601,2062894.4429,1058737.0295,79013776.2679,64630482.8961
600036.SH,20240205,30.71,0.5158,1.005,1.26,5.6118,5.283,0.8102,2.2463,2.2838,5.6594,5.6594,2521984.5601,2062894.4429,1058737.0295,77450145.8407,63351488.3415
600036.SH,20240202,30.23,0.4786,0.9325,1.16,5.5241,5.2004,0.7976,2.2112,2.2481,5.7492,5.7492,2521984.5601,2062894.4429,1058737.0295,76239593.2518,62361299.0089
600036.SH,20240201,30.42,0.4167,0.812,0.93,5.5588,5.2331,0.8026,2.2251,2.2623,5.7133,5.7133,2521984.5601,2062894.4429,1058737.0295,76718770.3182,62753248.953
600036.SH,20240131,30.71,0.3921,0.7641,0.84,5.6118,5.283,0.8102,2.2463,2.2838,5.6594,5.6594,2521984.5601,2062894.4429,1058737.0295,77450145.8407,63351488.3415
600036.SH,20240130,31.0,0.3607,0.7027,0.75,5.6648,5.3329,0.8179,2.2676,2.3054,5.6064,5.6064,2521984.5601,2062894.4429,1058737.0295,78181521.3631,63949727.7299
600036.SH,20240129,31.35,0.4066,0.7923,0.74,5.7288,5.3931,0.8271,2.2932,2.3314,5.5438,5.5438,2521984.5601,2062894.4429,1058737.0295,79064215.9591,64671740.7849
600036.SH,20240126,31.12,0.4896,0.9539,0.9,5.6868,5.3536,0.821,2.2763,2.3143,5.5848,5.5848,2521984.5601,2062894.4429,1058737.0295,78484159.5103,64197275.063
600036.SH,20240125,30.9,0.5984,1.166,1.09,5.6466,5.3157,0.8152,2.2602,2.298,5.6246,5.6246,2521984.5601,2062894.4429,1058737.0295,77929322.9071,63743438.2856
600036.SH,20240124,30.09,0.4726,0.9208,0.81,5.4985,5.1764,0.7939,2.201,2.2377,5.776,5.776,2521984.5601,2062894.4429,1058737.0295,75886515.4134,62072493.7869
600036.SH,20240123,29.99,0.4295,0.8369,0.74,5.4803,5.1592,0.7912,2.1937,2.2303,5.7952,5.7952,2521984.5601,2062894.4429,1058737.0295,75634316.9574,61866204.3426
600036.SH,20240122,30.25,0.7512,1.4637,1.58,5.5278,5.2039,0.7981,2.2127,2.2496,5.7454,5.7454,2521984.5601,2062894.4429,1058737.0295,76290032.943,62402556.8977
600036.SH,20240119,29.73,0.4695,0.9149,1.07,5.4328,5.1717,0.8408,2.1747,2.2038,5.8459,5.8459,2521984.5601,2062894.4429,1058737.0295,74978600.9718,61329851.7874
600036.SH,20240118,29.58,0.6278,1.2233,1.64,5.4053,5.1456,0.8365,2.1637,2.1926,5.8756,5.8756,2521984.5601,2062894.4429,1058737.0295,74600303.2878,61020417.621
