market_din_ts_code,market_din_trade_date,market_din_total_mv,market_din_float_mv,market_din_total_share,market_din_float_share,market_din_free_share,market_din_turnover_rate,market_din_turnover_rate_f,market_din_pe,market_din_pe_ttm,market_din_pb
000001.SH,20240130,52408993235686.0,39777408454489.0,5668482327961.0,4450308135186.0,1751946905860.0,0.73,1.85,12.1,12.11,1.18
000001.SH,20240129,53327522489275.0,40497500100417.0,5668263071391.0,4449926135273.0,1751626647916.0,0.89,2.27,12.32,12.33,1.2
000001.SH,20240126,53680842262559.0,40838377511963.0,5668142798779.0,4449401722032.0,1751993617438.0,0.92,2.33,12.4,12.4,1.21
000001.SH,20240125,53502733960178.0,40738496259870.0,5668139021495.0,4449362033307.0,1751804883113.0,0.96,2.44,12.36,12.36,1.2
000001.SH,20240124,51926732385672.0,39553633803438.0,5668143693653.0,4449359893116.0,1751581502747.0,0.8,2.02,11.99,12.0,1.17
000001.SH,20240123,50964843241107.0,38839128661969.0,5668133743011.0,4449297952790.0,1751735733121.0,0.66,1.69,11.77,11.78,1.14
000001.SH,20240122,50754934130655.0,38651586011650.0,5668106863707.0,4449287133767.0,1751748934183.0,0.77,1.94,11.72,11.73,1.14
000001.SH,20240119,51990340945245.0,39669879606220.0,5668105183994.0,4448745510469.0,1751735733426.0,0.58,1.46,12.01,12.02,1.17
000001.SH,20240118,52224299693279.0,39838313131371.0,5668013889576.0,4448332444589.0,1751801737719.0,0.85,2.16,12.06,12.07,1.17
000001.SH,20240117,51981745604419.0,39638540551859.0,5667859926709.0,4446957403375.0,1751290164098.0,0.56,1.43,12.01,12.01,1.17
000001.SH,20240116,53017477518799.0,40469168764016.0,5667767160286.0,4446951571080.0,1751208339330.0,0.62,1.57,12.25,12.25,1.19
000001.SH,20240115,52862787582750.0,40352096416913.0,5667772738139.0,4446948806329.0,1751413530918.0,0.53,1.34,12.21,12.22,1.19
000001.SH,20240112,52722315752815.0,40286824248723.0,5667771417482.0,4445984639873.0,1751286673639.0,0.56,1.42,12.18,12.19,1.19
000001.SH,20240111,52780150948866.0,40334423837158.0,5667733526408.0,4445667573599.0,1751184323839.0,0.58,1.46,12.19,12.2,1.19
000001.SH,20240110,52715683447101.0,40234377704965.0,5667831821210.0,4445770782807.0,1751348886110.0,0.53,1.34,12.18,12.19,1.19
000001.SH,20240109,53051535479190.0,40437673853315.0,5667877411150.0,4445409508277.0,1751164443114.0,0.57,1.45,12.25,12.26,1.19
000001.SH,20240108,52973865367800.0,40351654973080.0,5667875448196.0,4445342560615.0,1751157826152.0,0.58,1.48,12.24,12.25,1.19
000001.SH,20240105,53602057378369.0,40885720233758.0,5667466327715.0,4442276152224.0,1750869923255.0,0.66,1.66,12.38,12.39,1.21
000001.SH,20240104,54031717492396.0,41213618504538.0,5667465714248.0,4442238140472.0,1750716305849.0,0.58,1.46,12.48,12.49,1.22
000001.SH,20240103,54181303775977.0,41386442059832.0,5667642040365.0,4442016148524.0,1749969219559.0,0.62,1.58,12.51,12.53,1.22
000001.SH,20240102,54063477314712.0,41296105733544.0,5667072353527.0,4441407902514.0,1749919857432.0,0.66,1.69,12.49,12.5,1.22
000001.SH,20231229,54242921582848.0,41369998767781.0,5666633209026.0,4439414390287.0,1749318480358.0,0.63,1.6,12.53,12.54,1.22
000001.SH,20231228,53871180485363.0,41095053257732.0,5666621746707.0,4439247231412.0,1749109327845.0,0.74,1.87,12.44,12.45,1.21
000001.SH,20231227,53237977685521.0,40534116412473.0,5665386296875.0,4438198935462.0,1748845225668.0,0.54,1.36,12.3,12.31,1.2
000001.SH,20231226,52880998860486.0,40320701260928.0,5665370757799.0,4437598770558.0,1748807090433.0,0.49,1.25,12.22,12.22,1.19
000001.SH,20231225,53151164683468.0,40581093476931.0,5665051362104.0,4437443295518.0,1748736013456.0,0.49,1.25,12.28,12.29,1.2
000001.SH,20231222,53032069886559.0,40482179203662.0,5664656029303.0,4434460470448.0,1748484403341.0,0.64,1.62,12.25,12.26,1.19
000001.SH,20231221,52984430421281.0,40512731868311.0,5661923795260.0,4433904798936.0,1748134006163.0,0.62,1.57,12.24,12.25,1.19
000001.SH,20231220,52756015257383.0,40276228627273.0,5661821019364.0,4433774286727.0,1747946582519.0,0.58,1.47,12.19,12.2,1.19
000001.SH,20231219,53264313949089.0,40690361185719.0,5661670114964.0,4433620863491.0,1747780411353.0,0.58,1.47,12.31,12.32,1.2
000001.SH,20231218,53189396581470.0,40676966000280.0,5661581502685.0,4433609442338.0,1747673772352.0,0.64,1.63,12.29,12.3,1.2
000001.SH,20231215,53301835457246.0,40796773549072.0,5660178680565.0,4432846018658.0,1747384379196.0,0.64,1.61,12.32,12.33,1.2
000001.SH,20231214,53603936271090.0,41013537845861.0,5660164814045.0,4432338425535.0,1746286250904.0,0.6,1.52,12.39,12.4,1.21
000001.SH,20231213,53749278573118.0,41142221023370.0,5660135480243.0,4432147625917.0,1746279382634.0,0.62,1.58,12.42,12.43,1.21
000001.SH,20231212,54352333313665.0,41623983620956.0,5660119991208.0,4432131461016.0,1746246499643.0,0.63,1.61,12.56,12.57,1.22
000001.SH,20231211,54102378116553.0,41433022165065.0,5659956507448.0,4431985685083.0,1746077605947.0,0.79,2.02,12.5,12.51,1.22
000001.SH,20231208,53717624237051.0,41105750751533.0,5649927854484.0,4426208210585.0,1742732085821.0,0.81,2.07,12.41,12.42,1.21
000001.SH,20231207,53588099384698.0,41069101239889.0,5648534378295.0,4425058394480.0,1742424874726.0,0.65,1.65,12.38,12.4,1.21
000001.SH,20231206,53616829355686.0,41087615153913.0,5648392635245.0,4424601856452.0,1742314193165.0,0.65,1.64,12.39,12.4,1.21
000001.SH,20231205,53723932752975.0,41148254539796.0,5648215747670.0,4424152596122.0,1741983944342.0,0.64,1.63,12.41,12.43,1.21
000001.SH,20231204,54587777047359.0,41854051188688.0,5647956206309.0,4424142780035.0,1741974792344.0,0.64,1.61,12.61,12.63,1.23
000001.SH,20231201,54740277739623.0,41955387164446.0,5647714200465.0,4423640872113.0,1741797523705.0,0.63,1.6,12.65,12.66,1.23
000001.SH,20231130,54655766282820.0,41932336041668.0,5646425370864.0,4423596955048.0,1741783402559.0,0.62,1.57,12.63,12.64,1.23
000001.SH,20231129,54420688514447.0,41739177705265.0,5646417580466.0,4421595394194.0,1741566951473.0,0.61,1.55,12.58,12.59,1.23
000001.SH,20231128,54704669523573.0,41978514904330.0,5646447361599.0,4421660109155.0,1741627651745.0,0.59,1.5,12.64,12.65,1.23
000001.SH,20231127,54616510804764.0,41883972739970.0,5646462602899.0,4419410492395.0,1739382628385.0,0.68,1.74,12.62,12.63,1.23
000001.SH,20231124,54819784011856.0,42022999856934.0,5646342587783.0,4418636027090.0,1738557076171.0,0.63,1.61,12.67,12.68,1.24
000001.SH,20231123,55117597973876.0,42281732916905.0,5646339769830.0,4418224317856.0,1738344928807.0,0.61,1.54,12.74,12.75,1.24
000001.SH,20231122,54813490633763.0,42034923735164.0,5646358570122.0,4418114817795.0,1738344823746.0,0.64,1.61,12.67,12.68,1.24
000001.SH,20231121,55180690041191.0,42366001518125.0,5646227085981.0,4417956294853.0,1738186300804.0,0.73,1.85,12.75,12.76,1.24
000001.SH,20231120,55192135926959.0,42351623952895.0,5646202992047.0,4417813633134.0,1738112278678.0,0.63,1.6,12.75,12.77,1.24
000001.SH,20231117,54971735489833.0,42154651103957.0,5645934845719.0,4417482424003.0,1738034496631.0,0.59,1.49,12.7,12.72,1.24
000001.SH,20231116,54968227183441.0,42118016856550.0,5645861858454.0,4417317251461.0,1738014993738.0,0.59,1.51,12.7,12.72,1.24
000001.SH,20231115,55289195234518.0,42395827612755.0,5645456937881.0,4417029783152.0,1737833944832.0,0.66,1.69,12.78,12.79,1.25
000001.SH,20231114,55015100194139.0,42153611561558.0,5645438968689.0,4417015003440.0,1738527627103.0,0.65,1.64,12.71,12.73,1.24
000001.SH,20231113,54868598816901.0,42048369742026.0,5645438968425.0,4417011633636.0,1738173776654.0,0.64,1.62,12.68,12.69,1.24
000001.SH,20231110,54749593706058.0,41933986888768.0,5645354388787.0,4415510563789.0,1737131831217.0,0.63,1.59,12.65,12.68,1.23
000001.SH,20231109,54987053072408.0,42136378766368.0,5644107190079.0,4415293479385.0,1736993971499.0,0.69,1.75,12.71,12.73,1.24
000001.SH,20231108,54947852047197.0,42103465828531.0,5644177140823.0,4415173150486.0,1736192528494.0,0.73,1.87,12.7,12.72,1.24
000001.SH,20231107,55037408351345.0,42179995347080.0,5644066851226.0,4415146985052.0,1736204642832.0,0.72,1.82,12.72,12.74,1.24
000001.SH,20231106,55043244186517.0,42201533833407.0,5643984119962.0,4415124669600.0,1736122992537.0,0.82,2.09,12.72,12.74,1.24
000001.SH,20231103,54718164138341.0,41854073933543.0,5643930541200.0,4414973372050.0,1752027168502.0,0.59,1.49,12.65,12.67,1.23
000001.SH,20231102,54411868274236.0,41577545792167.0,5643949142280.0,4414968847320.0,1752002913284.0,0.59,1.49,12.58,12.6,1.23
000001.SH,20231101,54596428364453.0,41744261101711.0,5643287224740.0,4414869335709.0,1751659170910.0,0.62,1.55,12.62,12.64,1.23
000001.SH,20231031,54501748619620.0,41672579038636.0,5643251277775.0,4414823582358.0,1752538802789.0,0.71,1.78,12.6,12.62,1.23
000001.SH,20231030,54500243995980.0,41703191127946.0,5643300985192.0,4414832895451.0,1752657137498.0,0.8,2.01,12.6,12.63,1.24
000001.SH,20231027,54577002879111.0,41644990678455.0,5643209964577.0,4412770973619.0,1763728902930.0,0.71,1.77,12.62,12.65,1.25
000001.SH,20231026,54121573109502.0,41252651233975.0,5643196594534.0,4412585747324.0,1764622225391.0,0.64,1.61,12.51,12.59,1.24
000001.SH,20231025,53798161496562.0,41040861155490.0,5642944850327.0,4412053805634.0,1764212055809.0,0.73,1.84,12.44,12.5,1.24
000001.SH,20231024,53744473148165.0,40866740112649.0,5642753383442.0,4411904174906.0,1767188034308.0,0.68,1.71,12.42,12.52,1.24
000001.SH,20231023,53492326954239.0,40571741760615.0,5642756084692.0,4411808618506.0,1768021610587.0,0.61,1.53,12.37,12.45,1.23
000001.SH,20231020,54169121953547.0,41143786321838.0,5642092970420.0,4411001896618.0,1767797116435.0,0.59,1.47,12.52,12.62,1.25
000001.SH,20231019,54602865161089.0,41443151508674.0,5642080883958.0,4410973392618.0,1767760839716.0,0.67,1.67,12.62,12.72,1.26
000001.SH,20231018,55577883092905.0,42209239384978.0,5641831288595.0,4410621988559.0,1769775855779.0,0.59,1.46,12.85,12.95,1.28
000001.SH,20231017,55995549576324.0,42531944298355.0,5641602628713.0,4410497375780.0,1769732407974.0,0.57,1.41,12.94,13.06,1.29
000001.SH,20231016,55725471070352.0,42395356353837.0,5641590047754.0,4410491853613.0,1794668084668.0,0.58,1.42,12.88,12.99,1.28
000001.SH,20231013,55939348121254.0,42569566390369.0,5641568112320.0,4410440785265.0,1794652224912.0,0.56,1.37,12.93,13.05,1.29
000001.SH,20231012,56153904629412.0,42836123338167.0,5641405808378.0,4410359794127.0,1794594916259.0,0.6,1.49,12.98,13.1,1.29
000001.SH,20231011,55579292839789.0,42421099436430.0,5639808480182.0,4408590671185.0,1794046649342.0,0.57,1.4,12.85,12.97,1.28
000001.SH,20231010,55474256316657.0,42379268077281.0,5639650798610.0,4408566803618.0,1794066546368.0,0.56,1.38,12.83,12.94,1.28
000001.SH,20231009,55870496127330.0,42662906295159.0,5639128382307.0,4407785341405.0,1793692897371.0,0.58,1.43,12.92,13.04,1.29
000001.SH,20230928,56030813619502.0,42814359684867.0,5636875591796.0,4405030459089.0,1791314557568.0,0.52,1.27,12.96,13.07,1.29
000001.SH,20230927,55956841419667.0,42773257557602.0,5636783141931.0,4404135096662.0,1791135226295.0,0.52,1.29,12.94,13.06,1.29
000001.SH,20230926,55886162635812.0,42714771163684.0,5636256094453.0,4403889502819.0,1791031473680.0,0.48,1.19,12.93,13.04,1.29
000001.SH,20230925,56124333394253.0,42867686831976.0,5632461320453.0,4401233046065.0,1789527039757.0,0.56,1.38,12.98,13.1,1.3
