macro_im_ts_code,macro_im_open,macro_im_close,macro_im_high,macro_im_low,macro_im_pre_close,macro_im_change,macro_im_pct_chg,macro_im_swing,macro_im_vol,trade_date
HSI,23169.83,22691.88,23197.57,22691.88,22662.71,29.17,0.13,2.23,3694148.0,20250507
HSI,22576.56,22662.71,22747.63,22449.16,22504.68,158.03,0.7,1.33,3317364.0,20250506
HSI,22192.51,22504.68,22532.54,22058.3,22119.41,385.27,1.74,2.14,1830959.0,20250502
HSI,22038.73,22119.41,22129.31,21848.33,22008.11,111.3,0.51,1.28,4682251.0,20250430
HSI,22073.36,22008.11,22213.51,21918.1,21971.96,36.15,0.16,1.34,3045158.0,20250429
HSI,22072.35,21971.96,22072.35,21817.85,21980.74,-8.78,-0.04,1.16,2465992.0,20250428
HSI,22080.44,21980.74,22267.96,21923.9,21909.76,70.98,0.32,1.57,3025706.0,20250425
HSI,22030.15,21909.76,22093.68,21712.1,22072.62,-162.86,-0.74,1.73,2985811.0,20250424
HSI,22080.19,22072.62,22138.81,21862.87,21562.32,510.3,2.37,1.28,3585311.0,20250423
HSI,21303.51,21562.32,21592.67,21191.02,21395.14,167.18,0.78,1.88,3883647.0,20250422
HSI,21066.81,21395.14,21417.64,21039.16,21056.98,338.16,1.61,1.8,2892828.0,20250417
HSI,21316.47,21056.98,21363.57,20868.36,21466.27,-409.29,-1.91,2.31,3441790.0,20250416
HSI,21603.52,21466.27,21603.52,21297.59,21417.4,48.87,0.23,1.43,2942774.0,20250415
HSI,21363.88,21417.4,21517.32,21224.55,20914.69,502.71,2.4,1.4,4538264.0,20250414
HSI,20557.49,20914.69,21127.37,20444.04,20681.78,232.91,1.13,3.3,5139238.0,20250411
HSI,20810.43,20681.78,21211.13,20530.43,20264.49,417.29,2.06,3.36,6611812.0,20250410
HSI,19494.92,20264.49,20441.14,19260.21,20127.68,136.81,0.68,5.87,8672350.0,20250409
HSI,20157.52,20127.68,20454.26,19745.14,19828.3,299.38,1.51,3.58,8420729.0,20250408
HSI,20730.05,19828.3,21047.83,19706.03,22849.81,-3021.51,-13.22,5.87,12686536.0,20250407
HSI,22638.21,22849.81,22998.3,22638.21,23202.53,-352.72,-1.52,1.55,4249907.0,20250403
HSI,23167.31,23202.53,23393.03,22980.96,23206.84,-4.31,-0.02,1.78,3573452.0,20250402
HSI,23217.11,23206.84,23456.58,23123.35,23119.58,87.26,0.38,1.44,3979667.0,20250401
HSI,23207.07,23119.58,23399.73,23002.81,23426.6,-307.02,-1.31,1.69,4752816.0,20250331
HSI,23672.82,23426.6,23775.3,23254.3,23578.8,-152.2,-0.65,2.21,3540793.0,20250328
HSI,23543.86,23578.8,23865.62,23372.36,23483.32,95.48,0.41,2.1,3790122.0,20250327
HSI,23460.31,23483.32,23596.85,23350.73,23344.25,139.07,0.6,1.05,3116620.0,20250326
HSI,23643.32,23344.25,23747.32,23321.67,23905.56,-561.31,-2.35,1.78,4234395.0,20250325
HSI,23749.58,23905.56,23967.51,23531.2,23689.72,215.84,0.91,1.84,3386124.0,20250324
